"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0009077","histidine family amino acid catabolic pr...",9,1,0.73,"0.53311"
"GO:0009200","deoxyribonucleoside triphosphate metabol...",9,1,0.73,"0.53311"
"GO:0009950","dorsal/ventral axis specification",9,1,0.73,"0.53311"
"GO:0010288","response to lead ion",9,1,0.73,"0.53311"
"GO:0010889","regulation of sequestering of triglyceri...",9,1,0.73,"0.53311"
"GO:0014743","regulation of muscle hypertrophy",9,1,0.73,"0.53311"
"GO:0015721","bile acid and bile salt transport",9,1,0.73,"0.53311"
"GO:0015988","energy coupled proton transport, against...",9,1,0.73,"0.53311"
"GO:0015991","ATP hydrolysis coupled proton transport",9,1,0.73,"0.53311"
"GO:0019377","glycolipid catabolic process",9,1,0.73,"0.53311"
"GO:0021781","glial cell fate commitment",9,1,0.73,"0.53311"
"GO:0022401","negative adaptation of signaling pathway",9,1,0.73,"0.53311"
"GO:0023058","adaptation of signaling pathway",9,1,0.73,"0.53311"
"GO:0030174","regulation of DNA replication initiation",9,1,0.73,"0.53311"
"GO:0030206","chondroitin sulfate biosynthetic process",9,1,0.73,"0.53311"
"GO:0030224","monocyte differentiation",9,1,0.73,"0.53311"
"GO:0032105","negative regulation of response to extra...",9,1,0.73,"0.53311"
"GO:0032108","negative regulation of response to nutri...",9,1,0.73,"0.53311"
"GO:0032862","activation of Rho GTPase activity",9,1,0.73,"0.53311"
"GO:0033006","regulation of mast cell activation durin...",9,1,0.73,"0.53311"
"GO:0033700","phospholipid efflux",9,1,0.73,"0.53311"
"GO:0034121","regulation of toll-like receptor signali...",9,1,0.73,"0.53311"
"GO:0035112","genitalia morphogenesis",9,1,0.73,"0.53311"
"GO:0040020","regulation of meiosis",9,1,0.73,"0.53311"
"GO:0040023","establishment of nucleus localization",9,1,0.73,"0.53311"
"GO:0042354","L-fucose metabolic process",9,1,0.73,"0.53311"
"GO:0042572","retinol metabolic process",9,1,0.73,"0.53311"
"GO:0042659","regulation of cell fate specification",9,1,0.73,"0.53311"
"GO:0043304","regulation of mast cell degranulation",9,1,0.73,"0.53311"
"GO:0045060","negative thymic T cell selection",9,1,0.73,"0.53311"
"GO:0045426","quinone cofactor biosynthetic process",9,1,0.73,"0.53311"
"GO:0046902","regulation of mitochondrial membrane per...",9,1,0.73,"0.53311"
"GO:0050913","sensory perception of bitter taste",9,1,0.73,"0.53311"
"GO:0051205","protein insertion into membrane",9,1,0.73,"0.53311"
"GO:0051568","histone H3-K4 methylation",9,1,0.73,"0.53311"
"GO:0060119","inner ear receptor cell development",9,1,0.73,"0.53311"
"GO:0060513","prostatic bud formation",9,1,0.73,"0.53311"
"GO:0071174","mitotic cell cycle spindle checkpoint",9,1,0.73,"0.53311"
"GO:0030258","lipid modification",97,8,7.87,"0.53426"
"GO:0010740","positive regulation of protein kinase ca...",197,16,15.98,"0.53624"
"GO:0052547","regulation of peptidase activity",85,7,6.9,"0.54076"
"GO:0006691","leukotriene metabolic process",22,2,1.78,"0.54273"
"GO:0030010","establishment of cell polarity",22,2,1.78,"0.54273"
"GO:0030816","positive regulation of cAMP metabolic pr...",22,2,1.78,"0.54273"
"GO:0030819","positive regulation of cAMP biosynthetic...",22,2,1.78,"0.54273"
"GO:0042219","cellular amino acid derivative catabolic...",22,2,1.78,"0.54273"
"GO:0042307","positive regulation of protein import in...",22,2,1.78,"0.54273"
"GO:0042345","regulation of NF-kappaB import into nucl...",22,2,1.78,"0.54273"
"GO:0042348","NF-kappaB import into nucleus",22,2,1.78,"0.54273"
"GO:0045576","mast cell activation",22,2,1.78,"0.54273"
"GO:0048265","response to pain",22,2,1.78,"0.54273"
"GO:0048483","autonomic nervous system development",22,2,1.78,"0.54273"
"GO:0060322","head development",22,2,1.78,"0.54273"
"GO:0003015","heart process",98,8,7.95,"0.54619"
"GO:0060047","heart contraction",98,8,7.95,"0.54619"
"GO:0002260","lymphocyte homeostasis",35,3,2.84,"0.54849"
"GO:0034614","cellular response to reactive oxygen spe...",35,3,2.84,"0.54849"
"GO:0042439","ethanolamine and derivative metabolic pr...",35,3,2.84,"0.54849"
"GO:0046456","icosanoid biosynthetic process",35,3,2.84,"0.54849"
"GO:0001776","leukocyte homeostasis",48,4,3.89,"0.55344"
"GO:0006029","proteoglycan metabolic process",48,4,3.89,"0.55344"
"GO:0006720","isoprenoid metabolic process",48,4,3.89,"0.55344"
"GO:0030850","prostate gland development",48,4,3.89,"0.55344"
"GO:0048660","regulation of smooth muscle cell prolife...",48,4,3.89,"0.55344"
"GO:0015672","monovalent inorganic cation transport",324,26,26.28,"0.55351"
"GO:0010627","regulation of protein kinase cascade",287,23,23.28,"0.55657"
"GO:0048747","muscle fiber development",61,5,4.95,"0.55794"
"GO:0009617","response to bacterium",225,18,18.25,"0.56071"
"GO:0008033","tRNA processing",74,6,6,"0.56210"
"GO:0015992","proton transport",74,6,6,"0.56210"
"GO:0022618","ribonucleoprotein complex assembly",74,6,6,"0.56210"
"GO:0006706","steroid catabolic process",23,2,1.87,"0.56725"
"GO:0035094","response to nicotine",23,2,1.87,"0.56725"
"GO:0043029","T cell homeostasis",23,2,1.87,"0.56725"
"GO:0051320","S phase",23,2,1.87,"0.56725"
"GO:0060571","morphogenesis of an epithelial fold",23,2,1.87,"0.56725"
"GO:0050818","regulation of coagulation",36,3,2.92,"0.56799"
"GO:0050921","positive regulation of chemotaxis",36,3,2.92,"0.56799"
"GO:0043065","positive regulation of apoptosis",414,33,33.59,"0.56952"
"GO:0008360","regulation of cell shape",49,4,3.98,"0.57011"
"GO:0048593","camera-type eye morphogenesis",49,4,3.98,"0.57011"
"GO:0000160","two-component signal transduction system...",10,1,0.81,"0.57101"
"GO:0001833","inner cell mass cell proliferation",10,1,0.81,"0.57101"
"GO:0001885","endothelial cell development",10,1,0.81,"0.57101"
"GO:0002040","sprouting angiogenesis",10,1,0.81,"0.57101"
"GO:0002828","regulation of T-helper 2 type immune res...",10,1,0.81,"0.57101"
"GO:0002861","regulation of inflammatory response to a...",10,1,0.81,"0.57101"
"GO:0003078","regulation of natriuresis",10,1,0.81,"0.57101"
"GO:0003300","cardiac muscle hypertrophy",10,1,0.81,"0.57101"
"GO:0003407","neural retina development",10,1,0.81,"0.57101"
"GO:0006072","glycerol-3-phosphate metabolic process",10,1,0.81,"0.57101"
"GO:0006198","cAMP catabolic process",10,1,0.81,"0.57101"
"GO:0006265","DNA topological change",10,1,0.81,"0.57101"
"GO:0006378","mRNA polyadenylation",10,1,0.81,"0.57101"
"GO:0006379","mRNA cleavage",10,1,0.81,"0.57101"
"GO:0006547","histidine metabolic process",10,1,0.81,"0.57101"
"GO:0006688","glycosphingolipid biosynthetic process",10,1,0.81,"0.57101"
"GO:0006878","cellular copper ion homeostasis",10,1,0.81,"0.57101"
"GO:0009075","histidine family amino acid metabolic pr...",10,1,0.81,"0.57101"
"GO:0009086","methionine biosynthetic process",10,1,0.81,"0.57101"
"GO:0010453","regulation of cell fate commitment",10,1,0.81,"0.57101"
"GO:0010714","positive regulation of collagen metaboli...",10,1,0.81,"0.57101"
"GO:0010745","negative regulation of macrophage derive...",10,1,0.81,"0.57101"
"GO:0014061","regulation of norepinephrine secretion",10,1,0.81,"0.57101"
"GO:0014897","striated muscle hypertrophy",10,1,0.81,"0.57101"
"GO:0016073","snRNA metabolic process",10,1,0.81,"0.57101"
"GO:0016180","snRNA processing",10,1,0.81,"0.57101"
"GO:0030238","male sex determination",10,1,0.81,"0.57101"
"GO:0030903","notochord development",10,1,0.81,"0.57101"
"GO:0031293","membrane protein intracellular domain pr...",10,1,0.81,"0.57101"
"GO:0031638","zymogen activation",10,1,0.81,"0.57101"
"GO:0032350","regulation of hormone metabolic process",10,1,0.81,"0.57101"
"GO:0032489","regulation of Cdc42 protein signal trans...",10,1,0.81,"0.57101"
"GO:0032967","positive regulation of collagen biosynth...",10,1,0.81,"0.57101"
"GO:0033108","mitochondrial respiratory chain complex ...",10,1,0.81,"0.57101"
"GO:0033144","negative regulation of steroid hormone r...",10,1,0.81,"0.57101"
"GO:0034433","steroid esterification",10,1,0.81,"0.57101"
"GO:0034434","sterol esterification",10,1,0.81,"0.57101"
"GO:0034435","cholesterol esterification",10,1,0.81,"0.57101"
"GO:0035019","somatic stem cell maintenance",10,1,0.81,"0.57101"
"GO:0043011","myeloid dendritic cell differentiation",10,1,0.81,"0.57101"
"GO:0043030","regulation of macrophage activation",10,1,0.81,"0.57101"
"GO:0043088","regulation of Cdc42 GTPase activity",10,1,0.81,"0.57101"
"GO:0043300","regulation of leukocyte degranulation",10,1,0.81,"0.57101"
"GO:0043383","negative T cell selection",10,1,0.81,"0.57101"
"GO:0045026","plasma membrane fusion",10,1,0.81,"0.57101"
"GO:0045078","positive regulation of interferon-gamma ...",10,1,0.81,"0.57101"
"GO:0045346","regulation of MHC class II biosynthetic ...",10,1,0.81,"0.57101"
"GO:0046321","positive regulation of fatty acid oxidat...",10,1,0.81,"0.57101"
"GO:0048243","norepinephrine secretion",10,1,0.81,"0.57101"
"GO:0048521","negative regulation of behavior",10,1,0.81,"0.57101"
"GO:0048535","lymph node development",10,1,0.81,"0.57101"
"GO:0048617","embryonic foregut morphogenesis",10,1,0.81,"0.57101"
"GO:0050688","regulation of defense response to virus",10,1,0.81,"0.57101"
"GO:0051293","establishment of spindle localization",10,1,0.81,"0.57101"
"GO:0051653","spindle localization",10,1,0.81,"0.57101"
"GO:0055117","regulation of cardiac muscle contraction",10,1,0.81,"0.57101"
"GO:0060343","trabecula formation",10,1,0.81,"0.57101"
"GO:0060601","lateral sprouting from an epithelium",10,1,0.81,"0.57101"
"GO:0060768","regulation of epithelial cell proliferat...",10,1,0.81,"0.57101"
"GO:0071173","spindle assembly checkpoint",10,1,0.81,"0.57101"
"GO:0051336","regulation of hydrolase activity",327,26,26.53,"0.57311"
"GO:0002274","myeloid leukocyte activation",75,6,6.08,"0.57552"
"GO:0045637","regulation of myeloid cell differentiati...",75,6,6.08,"0.57552"
"GO:0051028","mRNA transport",75,6,6.08,"0.57552"
"GO:0005976","polysaccharide metabolic process",126,10,10.22,"0.57650"
"GO:0003018","vascular process in circulatory system",88,7,7.14,"0.57837"
"GO:0042098","T cell proliferation",88,7,7.14,"0.57837"
"GO:0019953","sexual reproduction",454,36,36.83,"0.58348"
"GO:0044272","sulfur compound biosynthetic process",50,4,4.06,"0.58643"
"GO:0048659","smooth muscle cell proliferation",50,4,4.06,"0.58643"
"GO:0051592","response to calcium ion",50,4,4.06,"0.58643"
"GO:0043068","positive regulation of programmed cell d...",417,33,33.83,"0.58680"
"GO:0001933","negative regulation of protein amino aci...",37,3,3,"0.58697"
"GO:0002064","epithelial cell development",37,3,3,"0.58697"
"GO:0050795","regulation of behavior",63,5,5.11,"0.58725"
"GO:0050866","negative regulation of cell activation",63,5,5.11,"0.58725"
"GO:0006818","hydrogen transport",76,6,6.17,"0.58874"
"GO:0022411","cellular component disassembly",89,7,7.22,"0.59057"
"GO:0000096","sulfur amino acid metabolic process",24,2,1.95,"0.59081"
"GO:0001569","patterning of blood vessels",24,2,1.95,"0.59081"
"GO:0006687","glycosphingolipid metabolic process",24,2,1.95,"0.59081"
"GO:0009156","ribonucleoside monophosphate biosyntheti...",24,2,1.95,"0.59081"
"GO:0009262","deoxyribonucleotide metabolic process",24,2,1.95,"0.59081"
"GO:0019827","stem cell maintenance",24,2,1.95,"0.59081"
"GO:0030433","ER-associated protein catabolic process",24,2,1.95,"0.59081"
"GO:0043367","CD4-positive, alpha beta T cell differen...",24,2,1.95,"0.59081"
"GO:0043449","cellular alkene metabolic process",24,2,1.95,"0.59081"
"GO:0043487","regulation of RNA stability",24,2,1.95,"0.59081"
"GO:0044270","cellular nitrogen compound catabolic pro...",24,2,1.95,"0.59081"
"GO:0048284","organelle fusion",24,2,1.95,"0.59081"
"GO:0048742","regulation of skeletal muscle fiber deve...",24,2,1.95,"0.59081"
"GO:0051896","regulation of protein kinase B signaling...",24,2,1.95,"0.59081"
"GO:0034621","cellular macromolecular complex subunit ...",444,35,36.02,"0.59748"
"GO:0010565","regulation of cellular ketone metabolic ...",64,5,5.19,"0.60150"
"GO:0007613","memory",51,4,4.14,"0.60238"
"GO:0016573","histone acetylation",51,4,4.14,"0.60238"
"GO:0050673","epithelial cell proliferation",103,8,8.36,"0.60383"
"GO:0006636","unsaturated fatty acid biosynthetic proc...",38,3,3.08,"0.60540"
"GO:0010811","positive regulation of cell-substrate ad...",38,3,3.08,"0.60540"
"GO:0043588","skin development",38,3,3.08,"0.60540"
"GO:0000303","response to superoxide",11,1,0.89,"0.60584"
"GO:0001774","microglial cell activation",11,1,0.89,"0.60584"
"GO:0002076","osteoblast development",11,1,0.89,"0.60584"
"GO:0002714","positive regulation of B cell mediated i...",11,1,0.89,"0.60584"
"GO:0002886","regulation of myeloid leukocyte mediated...",11,1,0.89,"0.60584"
"GO:0002891","positive regulation of immunoglobulin me...",11,1,0.89,"0.60584"
"GO:0006268","DNA unwinding during replication",11,1,0.89,"0.60584"
"GO:0006817","phosphate transport",11,1,0.89,"0.60584"
"GO:0007252","I-kappaB phosphorylation",11,1,0.89,"0.60584"
"GO:0007440","foregut morphogenesis",11,1,0.89,"0.60584"
"GO:0008207","C21-steroid hormone metabolic process",11,1,0.89,"0.60584"
"GO:0008211","glucocorticoid metabolic process",11,1,0.89,"0.60584"
"GO:0009071","serine family amino acid catabolic proce...",11,1,0.89,"0.60584"
"GO:0009083","branched chain family amino acid catabol...",11,1,0.89,"0.60584"
"GO:0010632","regulation of epithelial cell migration",11,1,0.89,"0.60584"
"GO:0010885","regulation of cholesterol storage",11,1,0.89,"0.60584"
"GO:0010888","negative regulation of lipid storage",11,1,0.89,"0.60584"
"GO:0017145","stem cell division",11,1,0.89,"0.60584"
"GO:0021680","cerebellar Purkinje cell layer developme...",11,1,0.89,"0.60584"
"GO:0022408","negative regulation of cell-cell adhesio...",11,1,0.89,"0.60584"
"GO:0030826","regulation of cGMP biosynthetic process",11,1,0.89,"0.60584"
"GO:0031294","lymphocyte costimulation",11,1,0.89,"0.60584"
"GO:0031295","T cell costimulation",11,1,0.89,"0.60584"
"GO:0031577","spindle checkpoint",11,1,0.89,"0.60584"
"GO:0031998","regulation of fatty acid beta-oxidation",11,1,0.89,"0.60584"
"GO:0032095","regulation of response to food",11,1,0.89,"0.60584"
"GO:0032098","regulation of appetite",11,1,0.89,"0.60584"
"GO:0032225","regulation of synaptic transmission, dop...",11,1,0.89,"0.60584"
"GO:0032436","positive regulation of proteasomal ubiqu...",11,1,0.89,"0.60584"
"GO:0032856","activation of Ras GTPase activity",11,1,0.89,"0.60584"
"GO:0034655","nucleobase, nucleoside, nucleotide and n...",11,1,0.89,"0.60584"
"GO:0034656","nucleobase, nucleoside and nucleotide ca...",11,1,0.89,"0.60584"
"GO:0035162","embryonic hemopoiesis",11,1,0.89,"0.60584"
"GO:0042255","ribosome assembly",11,1,0.89,"0.60584"
"GO:0042403","thyroid hormone metabolic process",11,1,0.89,"0.60584"
"GO:0042533","tumor necrosis factor biosynthetic proce...",11,1,0.89,"0.60584"
"GO:0042534","regulation of tumor necrosis factor bios...",11,1,0.89,"0.60584"
"GO:0043046","DNA methylation during gametogenesis",11,1,0.89,"0.60584"
"GO:0044062","regulation of excretion",11,1,0.89,"0.60584"
"GO:0045073","regulation of chemokine biosynthetic pro...",11,1,0.89,"0.60584"
"GO:0045342","MHC class II biosynthetic process",11,1,0.89,"0.60584"
"GO:0045622","regulation of T-helper cell differentiat...",11,1,0.89,"0.60584"
"GO:0045652","regulation of megakaryocyte differentiat...",11,1,0.89,"0.60584"
"GO:0045736","negative regulation of cyclin-dependent ...",11,1,0.89,"0.60584"
"GO:0045745","positive regulation of G-protein coupled...",11,1,0.89,"0.60584"
"GO:0045806","negative regulation of endocytosis",11,1,0.89,"0.60584"
"GO:0046834","lipid phosphorylation",11,1,0.89,"0.60584"
"GO:0048596","embryonic camera-type eye morphogenesis",11,1,0.89,"0.60584"
"GO:0048820","hair follicle maturation",11,1,0.89,"0.60584"
"GO:0050732","negative regulation of peptidyl-tyrosine...",11,1,0.89,"0.60584"
"GO:0050907","detection of chemical stimulus involved ...",11,1,0.89,"0.60584"
"GO:0051445","regulation of meiotic cell cycle",11,1,0.89,"0.60584"
"GO:0051482","elevation of cytosolic calcium ion conce...",11,1,0.89,"0.60584"
"GO:0055070","copper ion homeostasis",11,1,0.89,"0.60584"
"GO:0060767","epithelial cell proliferation involved i...",11,1,0.89,"0.60584"
"GO:0070979","protein K11-linked ubiquitination",11,1,0.89,"0.60584"
"GO:0080010","regulation of oxygen and reactive oxygen...",11,1,0.89,"0.60584"
"GO:0010942","positive regulation of cell death",421,33,34.15,"0.60946"
"GO:0044248","cellular catabolic process",748,59,60.68,"0.61209"
"GO:0023046","signaling process",3483,279,282.55,"0.61326"
"GO:0023060","signal transmission",3483,279,282.55,"0.61326"
"GO:0007257","activation of JUN kinase activity",25,2,2.03,"0.61339"
"GO:0009069","serine family amino acid metabolic proce...",25,2,2.03,"0.61339"
"GO:0018149","peptide cross-linking",25,2,2.03,"0.61339"
"GO:0021575","hindbrain morphogenesis",25,2,2.03,"0.61339"
"GO:0030593","neutrophil chemotaxis",25,2,2.03,"0.61339"
"GO:0043547","positive regulation of GTPase activity",25,2,2.03,"0.61339"
"GO:0044243","multicellular organismal catabolic proce...",25,2,2.03,"0.61339"
"GO:0046068","cGMP metabolic process",25,2,2.03,"0.61339"
"GO:0046427","positive regulation of JAK-STAT cascade",25,2,2.03,"0.61339"
"GO:0048008","platelet-derived growth factor receptor ...",25,2,2.03,"0.61339"
"GO:0048864","stem cell development",25,2,2.03,"0.61339"
"GO:0050821","protein stabilization",25,2,2.03,"0.61339"
"GO:0031668","cellular response to extracellular stimu...",78,6,6.33,"0.61451"
"GO:0071496","cellular response to external stimulus",78,6,6.33,"0.61451"
"GO:0022900","electron transport chain",104,8,8.44,"0.61491"
"GO:0009607","response to biotic stimulus",422,33,34.23,"0.61504"
"GO:0006112","energy reserve metabolic process",52,4,4.22,"0.61795"
"GO:0042440","pigment metabolic process",52,4,4.22,"0.61795"
"GO:0044236","multicellular organismal metabolic proce...",52,4,4.22,"0.61795"
"GO:0046631","alpha-beta T cell activation",52,4,4.22,"0.61795"
"GO:0001818","negative regulation of cytokine producti...",39,3,3.16,"0.62327"
"GO:0009267","cellular response to starvation",39,3,3.16,"0.62327"
"GO:0043506","regulation of JUN kinase activity",39,3,3.16,"0.62327"
"GO:0050954","sensory perception of mechanical stimulu...",105,8,8.52,"0.62582"
"GO:0046483","heterocycle metabolic process",462,36,37.48,"0.62666"
"GO:0009124","nucleoside monophosphate biosynthetic pr...",157,12,12.74,"0.62843"
"GO:0006941","striated muscle contraction",53,4,4.3,"0.63313"
"GO:0015850","organic alcohol transport",53,4,4.3,"0.63313"
"GO:0042594","response to starvation",53,4,4.3,"0.63313"
"GO:0006631","fatty acid metabolic process",222,17,18.01,"0.63483"
"GO:0006040","amino sugar metabolic process",26,2,2.11,"0.63501"
"GO:0009161","ribonucleoside monophosphate metabolic p...",26,2,2.11,"0.63501"
"GO:0030199","collagen fibril organization",26,2,2.11,"0.63501"
"GO:0043409","negative regulation of MAPKKK cascade",26,2,2.11,"0.63501"
"GO:0045446","endothelial cell differentiation",26,2,2.11,"0.63501"
"GO:0046824","positive regulation of nucleocytoplasmic...",26,2,2.11,"0.63501"
"GO:0060603","mammary gland duct morphogenesis",26,2,2.11,"0.63501"
"GO:0070301","cellular response to hydrogen peroxide",26,2,2.11,"0.63501"
"GO:0030099","myeloid cell differentiation",158,12,12.82,"0.63725"
"GO:0010035","response to inorganic substance",248,19,20.12,"0.63772"
"GO:0045321","leukocyte activation",350,27,28.39,"0.63781"
"GO:0000305","response to oxygen radical",12,1,0.97,"0.63784"
"GO:0002347","response to tumor cell",12,1,0.97,"0.63784"
"GO:0002675","positive regulation of acute inflammator...",12,1,0.97,"0.63784"
"GO:0009214","cyclic nucleotide catabolic process",12,1,0.97,"0.63784"
"GO:0010559","regulation of glycoprotein biosynthetic ...",12,1,0.97,"0.63784"
"GO:0010878","cholesterol storage",12,1,0.97,"0.63784"
"GO:0014821","phasic smooth muscle contraction",12,1,0.97,"0.63784"
"GO:0015874","norepinephrine transport",12,1,0.97,"0.63784"
"GO:0016998","cell wall macromolecule catabolic proces...",12,1,0.97,"0.63784"
"GO:0017158","regulation of calcium ion-dependent exoc...",12,1,0.97,"0.63784"
"GO:0023050","consequence of signal transmission",12,1,0.97,"0.63784"
"GO:0030730","sequestering of triglyceride",12,1,0.97,"0.63784"
"GO:0030823","regulation of cGMP metabolic process",12,1,0.97,"0.63784"
"GO:0032965","regulation of collagen biosynthetic proc...",12,1,0.97,"0.63784"
"GO:0033057","reproductive behavior in a multicellular...",12,1,0.97,"0.63784"
"GO:0034375","high-density lipoprotein particle remode...",12,1,0.97,"0.63784"
"GO:0035020","regulation of Rac protein signal transdu...",12,1,0.97,"0.63784"
"GO:0042033","chemokine biosynthetic process",12,1,0.97,"0.63784"
"GO:0043113","receptor clustering",12,1,0.97,"0.63784"
"GO:0045047","protein targeting to ER",12,1,0.97,"0.63784"
"GO:0045124","regulation of bone resorption",12,1,0.97,"0.63784"
"GO:0045581","negative regulation of T cell differenti...",12,1,0.97,"0.63784"
"GO:0045932","negative regulation of muscle contractio...",12,1,0.97,"0.63784"
"GO:0046785","microtubule polymerization",12,1,0.97,"0.63784"
"GO:0050650","chondroitin sulfate proteoglycan biosynt...",12,1,0.97,"0.63784"
"GO:0050755","chemokine metabolic process",12,1,0.97,"0.63784"
"GO:0051150","regulation of smooth muscle cell differe...",12,1,0.97,"0.63784"
"GO:0060081","membrane hyperpolarization",12,1,0.97,"0.63784"
"GO:0060795","cell fate commitment involved in the for...",12,1,0.97,"0.63784"
"GO:0070972","protein localization in endoplasmic reti...",12,1,0.97,"0.63784"
"GO:0003073","regulation of systemic arterial blood pr...",40,3,3.24,"0.64058"
"GO:0006940","regulation of smooth muscle contraction",40,3,3.24,"0.64058"
"GO:0032675","regulation of interleukin-6 production",40,3,3.24,"0.64058"
"GO:0009953","dorsal/ventral pattern formation",67,5,5.44,"0.64253"
"GO:0033002","muscle cell proliferation",67,5,5.44,"0.64253"
"GO:0007346","regulation of mitotic cell cycle",133,10,10.79,"0.64578"
"GO:0032259","methylation",107,8,8.68,"0.64713"
"GO:0002377","immunoglobulin production",54,4,4.38,"0.64792"
"GO:0006944","cellular membrane fusion",54,4,4.38,"0.64792"
"GO:0055002","striated muscle cell development",81,6,6.57,"0.65141"
"GO:0002027","regulation of heart rate",27,2,2.19,"0.65567"
"GO:0006081","cellular aldehyde metabolic process",27,2,2.19,"0.65567"
"GO:0009593","detection of chemical stimulus",27,2,2.19,"0.65567"
"GO:0015909","long-chain fatty acid transport",27,2,2.19,"0.65567"
"GO:0031128","developmental induction",27,2,2.19,"0.65567"
"GO:0042116","macrophage activation",27,2,2.19,"0.65567"
"GO:0042168","heme metabolic process",27,2,2.19,"0.65567"
"GO:0045168","cell-cell signaling involved in cell fat...",27,2,2.19,"0.65567"
"GO:0007611","learning or memory",121,9,9.82,"0.65605"
"GO:0030802","regulation of cyclic nucleotide biosynth...",121,9,9.82,"0.65605"
"GO:0030808","regulation of nucleotide biosynthetic pr...",121,9,9.82,"0.65605"
"GO:0006405","RNA export from nucleus",41,3,3.33,"0.65733"
"GO:0007422","peripheral nervous system development",41,3,3.33,"0.65733"
"GO:0031647","regulation of protein stability",41,3,3.33,"0.65733"
"GO:0003013","circulatory system process",238,18,19.31,"0.65767"
"GO:0008015","blood circulation",238,18,19.31,"0.65767"
"GO:0006302","double-strand break repair",55,4,4.46,"0.66231"
"GO:0048741","skeletal muscle fiber development",55,4,4.46,"0.66231"
"GO:0061025","membrane fusion",55,4,4.46,"0.66231"
"GO:0042110","T cell activation",200,15,16.22,"0.66315"
"GO:0008016","regulation of heart contraction",82,6,6.65,"0.66322"
"GO:0030278","regulation of ossification",82,6,6.65,"0.66322"
"GO:0050900","leukocyte migration",82,6,6.65,"0.66322"
"GO:0030163","protein catabolic process",316,24,25.63,"0.66366"
"GO:0032496","response to lipopolysaccharide",122,9,9.9,"0.66573"
"GO:0000279","M phase",342,26,27.74,"0.66591"
"GO:0001542","ovulation from ovarian follicle",13,1,1.05,"0.66725"
"GO:0001773","myeloid dendritic cell activation",13,1,1.05,"0.66725"
"GO:0001976","neurological system process involved in ...",13,1,1.05,"0.66725"
"GO:0002089","lens morphogenesis in camera-type eye",13,1,1.05,"0.66725"
"GO:0002702","positive regulation of production of mol...",13,1,1.05,"0.66725"
"GO:0006555","methionine metabolic process",13,1,1.05,"0.66725"
"GO:0006684","sphingomyelin metabolic process",13,1,1.05,"0.66725"
"GO:0006957","complement activation, alternative pathw...",13,1,1.05,"0.66725"
"GO:0007090","regulation of S phase of mitotic cell cy...",13,1,1.05,"0.66725"
"GO:0009074","aromatic amino acid family catabolic pro...",13,1,1.05,"0.66725"
"GO:0009247","glycolipid biosynthetic process",13,1,1.05,"0.66725"
"GO:0010631","epithelial cell migration",13,1,1.05,"0.66725"
"GO:0010712","regulation of collagen metabolic process",13,1,1.05,"0.66725"
"GO:0014896","muscle hypertrophy",13,1,1.05,"0.66725"
"GO:0015697","quaternary ammonium group transport",13,1,1.05,"0.66725"
"GO:0019433","triglyceride catabolic process",13,1,1.05,"0.66725"
"GO:0021952","central nervous system projection neuron...",13,1,1.05,"0.66725"
"GO:0030146","diuresis",13,1,1.05,"0.66725"
"GO:0032369","negative regulation of lipid transport",13,1,1.05,"0.66725"
"GO:0032925","regulation of activin receptor signaling...",13,1,1.05,"0.66725"
"GO:0040036","regulation of fibroblast growth factor r...",13,1,1.05,"0.66725"
"GO:0043372","positive regulation of CD4-positive, alp...",13,1,1.05,"0.66725"
"GO:0043462","regulation of ATPase activity",13,1,1.05,"0.66725"
"GO:0043567","regulation of insulin-like growth factor...",13,1,1.05,"0.66725"
"GO:0043631","RNA polyadenylation",13,1,1.05,"0.66725"
"GO:0045072","regulation of interferon-gamma biosynthe...",13,1,1.05,"0.66725"
"GO:0045661","regulation of myoblast differentiation",13,1,1.05,"0.66725"
"GO:0045921","positive regulation of exocytosis",13,1,1.05,"0.66725"
"GO:0046640","regulation of alpha-beta T cell prolifer...",13,1,1.05,"0.66725"
"GO:0046850","regulation of bone remodeling",13,1,1.05,"0.66725"
"GO:0050974","detection of mechanical stimulus involve...",13,1,1.05,"0.66725"
"GO:0050995","negative regulation of lipid catabolic p...",13,1,1.05,"0.66725"
"GO:0051452","intracellular pH reduction",13,1,1.05,"0.66725"
"GO:0051646","mitochondrion localization",13,1,1.05,"0.66725"
"GO:0055021","regulation of cardiac muscle tissue grow...",13,1,1.05,"0.66725"
"GO:0055024","regulation of cardiac muscle tissue deve...",13,1,1.05,"0.66725"
"GO:0055081","anion homeostasis",13,1,1.05,"0.66725"
"GO:0060043","regulation of cardiac muscle cell prolif...",13,1,1.05,"0.66725"
"GO:0070206","protein trimerization",13,1,1.05,"0.66725"
"GO:0070231","T cell apoptosis",13,1,1.05,"0.66725"
"GO:0090132","epithelium migration",13,1,1.05,"0.66725"
"GO:0000041","transition metal ion transport",69,5,5.6,"0.66837"
"GO:0045786","negative regulation of cell cycle",69,5,5.6,"0.66837"
"GO:0046328","regulation of JNK cascade",69,5,5.6,"0.66837"
"GO:0006508","proteolysis",787,61,63.84,"0.66880"
"GO:0007276","gamete generation",394,30,31.96,"0.67058"
"GO:0051707","response to other organism",330,25,26.77,"0.67071"
"GO:0006954","inflammatory response",343,26,27.83,"0.67172"
"GO:0009880","embryonic pattern specification",42,3,3.41,"0.67351"
"GO:0050920","regulation of chemotaxis",42,3,3.41,"0.67351"
