"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0048854","brain morphogenesis",15,11,5.61,"0.00517"
"GO:0007272","ensheathment of neurons",52,29,19.46,"0.00535"
"GO:0008366","axon ensheathment",52,29,19.46,"0.00535"
"GO:0031667","response to nutrient levels",239,109,89.45,"0.00547"
"GO:0001823","mesonephros development",8,7,2.99,"0.00552"
"GO:0002052","positive regulation of neuroblast prolif...",8,7,2.99,"0.00552"
"GO:0021799","cerebral cortex radially oriented cell m...",8,7,2.99,"0.00552"
"GO:0021892","cerebral cortex GABAergic interneuron di...",8,7,2.99,"0.00552"
"GO:0030049","muscle filament sliding",8,7,2.99,"0.00552"
"GO:0032891","negative regulation of organic acid tran...",8,7,2.99,"0.00552"
"GO:0033275","actin-myosin filament sliding",8,7,2.99,"0.00552"
"GO:0045725","positive regulation of glycogen biosynth...",8,7,2.99,"0.00552"
"GO:0048532","anatomical structure arrangement",8,7,2.99,"0.00552"
"GO:0051489","regulation of filopodium assembly",8,7,2.99,"0.00552"
"GO:0051491","positive regulation of filopodium assemb...",8,7,2.99,"0.00552"
"GO:0051955","regulation of amino acid transport",8,7,2.99,"0.00552"
"GO:0060216","definitive hemopoiesis",8,7,2.99,"0.00552"
"GO:0070252","actin-mediated cell contraction",8,7,2.99,"0.00552"
"GO:0022607","cellular component assembly",864,359,323.36,"0.00554"
"GO:0007530","sex determination",17,12,6.36,"0.00569"
"GO:0032881","regulation of polysaccharide metabolic p...",17,12,6.36,"0.00569"
"GO:0046627","negative regulation of insulin receptor ...",17,12,6.36,"0.00569"
"GO:0050982","detection of mechanical stimulus",17,12,6.36,"0.00569"
"GO:0060840","artery development",17,12,6.36,"0.00569"
"GO:0003018","vascular process in circulatory system",88,45,32.94,"0.00587"
"GO:0007188","G-protein signaling, coupled to cAMP nuc...",88,45,32.94,"0.00587"
"GO:0007618","mating",31,19,11.6,"0.00592"
"GO:0030178","negative regulation of Wnt receptor sign...",31,19,11.6,"0.00592"
"GO:0051272","positive regulation of cell motion",125,61,46.78,"0.00594"
"GO:0007620","copulation",19,13,7.11,"0.00603"
"GO:0030048","actin filament-based movement",19,13,7.11,"0.00603"
"GO:0030901","midbrain development",19,13,7.11,"0.00603"
"GO:0032228","regulation of synaptic transmission, GAB...",19,13,7.11,"0.00603"
"GO:0035115","embryonic forelimb morphogenesis",19,13,7.11,"0.00603"
"GO:0048566","embryonic gut development",19,13,7.11,"0.00603"
"GO:0030850","prostate gland development",48,27,17.96,"0.00607"
"GO:0043392","negative regulation of DNA binding",48,27,17.96,"0.00607"
"GO:0048547","gut morphogenesis",29,18,10.85,"0.00609"
"GO:0002027","regulation of heart rate",27,17,10.11,"0.00622"
"GO:0070374","positive regulation of ERK1 and ERK2 cas...",27,17,10.11,"0.00622"
"GO:0008038","neuron recognition",21,14,7.86,"0.00622"
"GO:0009126","purine nucleoside monophosphate metaboli...",21,14,7.86,"0.00622"
"GO:0009167","purine ribonucleoside monophosphate meta...",21,14,7.86,"0.00622"
"GO:0014047","glutamate secretion",21,14,7.86,"0.00622"
"GO:0046326","positive regulation of glucose import",21,14,7.86,"0.00622"
"GO:0048009","insulin-like growth factor receptor sign...",21,14,7.86,"0.00622"
"GO:0048041","focal adhesion formation",21,14,7.86,"0.00622"
"GO:0050931","pigment cell differentiation",21,14,7.86,"0.00622"
"GO:0032570","response to progesterone stimulus",25,16,9.36,"0.00629"
"GO:0046068","cGMP metabolic process",25,16,9.36,"0.00629"
"GO:0009948","anterior/posterior axis specification",23,15,8.61,"0.00630"
"GO:0014902","myotube differentiation",23,15,8.61,"0.00630"
"GO:0021885","forebrain cell migration",23,15,8.61,"0.00630"
"GO:0006470","protein amino acid dephosphorylation",137,66,51.27,"0.00631"
"GO:0060249","anatomical structure homeostasis",161,76,60.26,"0.00676"
"GO:0009165","nucleotide biosynthetic process",299,133,111.9,"0.00679"
"GO:0019932","second-messenger-mediated signaling",255,115,95.44,"0.00680"
"GO:0032970","regulation of actin filament-based proce...",84,43,31.44,"0.00681"
"GO:0021953","central nervous system neuron differenti...",44,25,16.47,"0.00686"
"GO:0050868","negative regulation of T cell activation",44,25,16.47,"0.00686"
"GO:0019228","regulation of action potential in neuron",66,35,24.7,"0.00693"
"GO:0007269","neurotransmitter secretion",55,30,20.58,"0.00714"
"GO:0010553","negative regulation of specific transcri...",42,24,15.72,"0.00728"
"GO:0001779","natural killer cell differentiation",5,5,1.87,"0.00733"
"GO:0003057","regulation of the force of heart contrac...",5,5,1.87,"0.00733"
"GO:0014052","regulation of gamma-aminobutyric acid se...",5,5,1.87,"0.00733"
"GO:0019530","taurine metabolic process",5,5,1.87,"0.00733"
"GO:0021535","cell migration in hindbrain",5,5,1.87,"0.00733"
"GO:0021561","facial nerve development",5,5,1.87,"0.00733"
"GO:0021604","cranial nerve structural organization",5,5,1.87,"0.00733"
"GO:0021877","forebrain neuron fate commitment",5,5,1.87,"0.00733"
"GO:0021910","smoothened signaling pathway involved in...",5,5,1.87,"0.00733"
"GO:0031507","heterochromatin formation",5,5,1.87,"0.00733"
"GO:0035278","gene silencing by miRNA, negative regula...",5,5,1.87,"0.00733"
"GO:0040033","negative regulation of translation, ncRN...",5,5,1.87,"0.00733"
"GO:0043371","negative regulation of CD4-positive, alp...",5,5,1.87,"0.00733"
"GO:0045623","negative regulation of T-helper cell dif...",5,5,1.87,"0.00733"
"GO:0045647","negative regulation of erythrocyte diffe...",5,5,1.87,"0.00733"
"GO:0045974","regulation of translation, ncRNA-mediate...",5,5,1.87,"0.00733"
"GO:0045989","positive regulation of striated muscle c...",5,5,1.87,"0.00733"
"GO:0048172","regulation of short-term neuronal synapt...",5,5,1.87,"0.00733"
"GO:0048934","peripheral nervous system neuron differe...",5,5,1.87,"0.00733"
"GO:0055009","atrial cardiac muscle morphogenesis",5,5,1.87,"0.00733"
"GO:0070296","sarcoplasmic reticulum calcium ion trans...",5,5,1.87,"0.00733"
"GO:0070828","heterochromatin organization",5,5,1.87,"0.00733"
"GO:0006164","purine nucleotide biosynthetic process",263,118,98.43,"0.00750"
"GO:0006338","chromatin remodeling",53,29,19.84,"0.00765"
"GO:0043112","receptor metabolic process",53,29,19.84,"0.00765"
"GO:0001710","mesodermal cell fate commitment",10,8,3.74,"0.00772"
"GO:0006198","cAMP catabolic process",10,8,3.74,"0.00772"
"GO:0015812","gamma-aminobutyric acid transport",10,8,3.74,"0.00772"
"GO:0032413","negative regulation of ion transmembrane...",10,8,3.74,"0.00772"
"GO:0043489","RNA stabilization",10,8,3.74,"0.00772"
"GO:0045737","positive regulation of cyclin-dependent ...",10,8,3.74,"0.00772"
"GO:0048255","mRNA stabilization",10,8,3.74,"0.00772"
"GO:0048713","regulation of oligodendrocyte differenti...",10,8,3.74,"0.00772"
"GO:0055117","regulation of cardiac muscle contraction",10,8,3.74,"0.00772"
"GO:0060601","lateral sprouting from an epithelium",10,8,3.74,"0.00772"
"GO:0060602","branch elongation of an epithelium",10,8,3.74,"0.00772"
"GO:0051705","behavioral interaction between organisms",38,22,14.22,"0.00815"
"GO:0043542","endothelial cell migration",51,28,19.09,"0.00819"
"GO:0006836","neurotransmitter transport",101,50,37.8,"0.00856"
"GO:0016571","histone methylation",36,21,13.47,"0.00860"
"GO:0052547","regulation of peptidase activity",85,43,31.81,"0.00887"
"GO:0043507","positive regulation of JUN kinase activi...",34,20,12.72,"0.00906"
"GO:0048066","pigmentation during development",34,20,12.72,"0.00906"
"GO:0050680","negative regulation of epithelial cell p...",34,20,12.72,"0.00906"
"GO:0051100","negative regulation of binding",58,31,21.71,"0.00925"
"GO:0009214","cyclic nucleotide catabolic process",12,9,4.49,"0.00929"
"GO:0021895","cerebral cortex neuron differentiation",12,9,4.49,"0.00929"
"GO:0033158","regulation of protein import into nucleu...",12,9,4.49,"0.00929"
"GO:0060081","membrane hyperpolarization",12,9,4.49,"0.00929"
"GO:0060525","prostate glandular acinus development",12,9,4.49,"0.00929"
"GO:0060795","cell fate commitment involved in the for...",12,9,4.49,"0.00929"
"GO:0030005","cellular di-, tri-valent inorganic catio...",245,110,91.69,"0.00934"
"GO:0001756","somitogenesis",47,26,17.59,"0.00937"
"GO:0002793","positive regulation of peptide secretion",32,19,11.98,"0.00951"
"GO:0070167","regulation of biomineral formation",32,19,11.98,"0.00951"
"GO:0032386","regulation of intracellular transport",83,42,31.06,"0.00956"
"GO:0006937","regulation of muscle contraction",74,38,27.7,"0.00992"
"GO:0007595","lactation",30,18,11.23,"0.00995"
"GO:0021515","cell differentiation in spinal cord",30,18,11.23,"0.00995"
"GO:0010810","regulation of cell-substrate adhesion",56,30,20.96,"0.00995"
"GO:0031281","positive regulation of cyclase activity",56,30,20.96,"0.00995"
"GO:0007568","aging",156,73,58.39,"0.01005"
"GO:0007616","long-term memory",14,10,5.24,"0.01034"
"GO:0010907","positive regulation of glucose metabolic...",14,10,5.24,"0.01034"
"GO:0021879","forebrain neuron differentiation",14,10,5.24,"0.01034"
"GO:0031050","dsRNA fragmentation",14,10,5.24,"0.01034"
"GO:0045773","positive regulation of axon extension",14,10,5.24,"0.01034"
"GO:0051148","negative regulation of muscle cell diffe...",14,10,5.24,"0.01034"
"GO:0051647","nucleus localization",14,10,5.24,"0.01034"
"GO:0006109","regulation of carbohydrate metabolic pro...",43,24,16.09,"0.01070"
"GO:0033555","multicellular organismal response to str...",43,24,16.09,"0.01070"
"GO:0060402","calcium ion transport into cytosol",43,24,16.09,"0.01070"
"GO:0002763","positive regulation of myeloid leukocyte...",26,16,9.73,"0.01073"
"GO:0050771","negative regulation of axonogenesis",26,16,9.73,"0.01073"
"GO:0000578","embryonic axis specification",16,11,5.99,"0.01097"
"GO:0001958","endochondral ossification",16,11,5.99,"0.01097"
"GO:0017156","calcium ion-dependent exocytosis",24,15,8.98,"0.01104"
"GO:0050879","multicellular organismal movement",24,15,8.98,"0.01104"
"GO:0050881","musculoskeletal movement",24,15,8.98,"0.01104"
"GO:0051896","regulation of protein kinase B signaling...",24,15,8.98,"0.01104"
"GO:0043281","regulation of caspase activity",79,40,29.57,"0.01113"
"GO:0001755","neural crest cell migration",22,14,8.23,"0.01126"
"GO:0010828","positive regulation of glucose transport",22,14,8.23,"0.01126"
"GO:0022029","telencephalon cell migration",22,14,8.23,"0.01126"
"GO:0030195","negative regulation of blood coagulation",22,14,8.23,"0.01126"
"GO:0021795","cerebral cortex cell migration",18,12,6.74,"0.01128"
"GO:0007043","cell-cell junction assembly",20,13,7.49,"0.01136"
"GO:0048169","regulation of long-term neuronal synapti...",20,13,7.49,"0.01136"
"GO:0007218","neuropeptide signaling pathway",86,43,32.19,"0.01141"
"GO:0000060","protein import into nucleus, translocati...",41,23,15.34,"0.01142"
"GO:0010675","regulation of cellular carbohydrate meta...",41,23,15.34,"0.01142"
"GO:0032844","regulation of homeostatic process",114,55,42.67,"0.01149"
"GO:0051048","negative regulation of secretion",70,36,26.2,"0.01154"
"GO:0051271","negative regulation of cell motion",61,32,22.83,"0.01170"
"GO:0042493","response to drug",281,124,105.17,"0.01173"
"GO:0055066","di-, tri-valent inorganic cation homeost...",259,115,96.93,"0.01194"
"GO:0070482","response to oxygen levels",162,75,60.63,"0.01244"
"GO:0051329","interphase of mitotic cell cycle",105,51,39.3,"0.01249"
"GO:0001736","establishment of planar polarity",7,6,2.62,"0.01305"
"GO:0002067","glandular epithelial cell differentiatio...",7,6,2.62,"0.01305"
"GO:0007442","hindgut morphogenesis",7,6,2.62,"0.01305"
"GO:0010677","negative regulation of cellular carbohyd...",7,6,2.62,"0.01305"
"GO:0010829","negative regulation of glucose transport",7,6,2.62,"0.01305"
"GO:0014049","positive regulation of glutamate secreti...",7,6,2.62,"0.01305"
"GO:0021783","preganglionic parasympathetic nervous sy...",7,6,2.62,"0.01305"
"GO:0030825","positive regulation of cGMP metabolic pr...",7,6,2.62,"0.01305"
"GO:0030828","positive regulation of cGMP biosynthetic...",7,6,2.62,"0.01305"
"GO:0032230","positive regulation of synaptic transmis...",7,6,2.62,"0.01305"
"GO:0034616","response to laminar fluid shear stress",7,6,2.62,"0.01305"
"GO:0045672","positive regulation of osteoclast differ...",7,6,2.62,"0.01305"
"GO:0045912","negative regulation of carbohydrate meta...",7,6,2.62,"0.01305"
"GO:0048485","sympathetic nervous system development",7,6,2.62,"0.01305"
"GO:0051898","negative regulation of protein kinase B ...",7,6,2.62,"0.01305"
"GO:0060351","cartilage development involved in endoch...",7,6,2.62,"0.01305"
"GO:0060638","mesenchymal-epithelial cell signaling",7,6,2.62,"0.01305"
"GO:0060664","epithelial cell proliferation involved i...",7,6,2.62,"0.01305"
"GO:0060687","regulation of branching involved in pros...",7,6,2.62,"0.01305"
"GO:0060788","ectodermal placode formation",7,6,2.62,"0.01305"
"GO:0051259","protein oligomerization",184,84,68.86,"0.01306"
"GO:0007187","G-protein signaling, coupled to cyclic n...",117,56,43.79,"0.01313"
"GO:0032956","regulation of actin cytoskeleton organiz...",82,41,30.69,"0.01329"
"GO:0033273","response to vitamin",89,44,33.31,"0.01347"
"GO:0033365","protein localization in organelle",170,78,63.62,"0.01417"
"GO:0007189","activation of adenylate cyclase activity...",46,25,17.22,"0.01425"
"GO:0010578","regulation of adenylate cyclase activity...",46,25,17.22,"0.01425"
"GO:0010579","positive regulation of adenylate cyclase...",46,25,17.22,"0.01425"
"GO:0009749","response to glucose stimulus",64,33,23.95,"0.01450"
"GO:0030518","steroid hormone receptor signaling pathw...",64,33,23.95,"0.01450"
"GO:0043279","response to alkaloid",64,33,23.95,"0.01450"
"GO:0002683","negative regulation of immune system pro...",87,43,32.56,"0.01453"
"GO:0042490","mechanoreceptor differentiation",33,19,12.35,"0.01465"
"GO:0007190","activation of adenylate cyclase activity",55,29,20.58,"0.01466"
"GO:0043524","negative regulation of neuron apoptosis",55,29,20.58,"0.01466"
"GO:0045762","positive regulation of adenylate cyclase...",55,29,20.58,"0.01466"
"GO:0001666","response to hypoxia",151,70,56.51,"0.01482"
"GO:0006606","protein import into nucleus",120,57,44.91,"0.01491"
"GO:0045834","positive regulation of lipid metabolic p...",44,24,16.47,"0.01531"
"GO:0051899","membrane depolarization",44,24,16.47,"0.01531"
"GO:0045445","myoblast differentiation",31,18,11.6,"0.01552"
"GO:0007259","JAK-STAT cascade",62,32,23.2,"0.01565"
"GO:0031214","biomineral formation",62,32,23.2,"0.01565"
"GO:0007194","negative regulation of adenylate cyclase...",53,28,19.84,"0.01580"
"GO:0031280","negative regulation of cyclase activity",53,28,19.84,"0.01580"
"GO:0051350","negative regulation of lyase activity",53,28,19.84,"0.01580"
"GO:0045833","negative regulation of lipid metabolic p...",29,17,10.85,"0.01641"
"GO:0002063","chondrocyte development",9,7,3.37,"0.01678"
"GO:0007351","tripartite regional subdivision",9,7,3.37,"0.01678"
"GO:0008595","determination of anterior/posterior axis...",9,7,3.37,"0.01678"
"GO:0014051","gamma-aminobutyric acid secretion",9,7,3.37,"0.01678"
"GO:0021534","cell proliferation in hindbrain",9,7,3.37,"0.01678"
"GO:0021924","cell proliferation in the external granu...",9,7,3.37,"0.01678"
"GO:0021930","granule cell precursor proliferation",9,7,3.37,"0.01678"
"GO:0030224","monocyte differentiation",9,7,3.37,"0.01678"
"GO:0035112","genitalia morphogenesis",9,7,3.37,"0.01678"
"GO:0035235","ionotropic glutamate receptor signaling ...",9,7,3.37,"0.01678"
"GO:0040023","establishment of nucleus localization",9,7,3.37,"0.01678"
"GO:0048745","smooth muscle tissue development",9,7,3.37,"0.01678"
"GO:0050919","negative chemotaxis",9,7,3.37,"0.01678"
"GO:0060428","lung epithelium development",9,7,3.37,"0.01678"
"GO:0060513","prostatic bud formation",9,7,3.37,"0.01678"
"GO:0060693","regulation of branching involved in sali...",9,7,3.37,"0.01678"
"GO:0051170","nuclear import",123,58,46.03,"0.01682"
"GO:0032526","response to retinoic acid",40,22,14.97,"0.01764"
"GO:0046632","alpha-beta T cell differentiation",40,22,14.97,"0.01764"
"GO:0045446","endothelial cell differentiation",25,15,9.36,"0.01816"
"GO:0045778","positive regulation of ossification",25,15,9.36,"0.01816"
"GO:0030336","negative regulation of cell migration",58,30,21.71,"0.01825"
"GO:0051349","positive regulation of lyase activity",58,30,21.71,"0.01825"
"GO:0052548","regulation of endopeptidase activity",81,40,30.32,"0.01828"
"GO:0040029","regulation of gene expression, epigeneti...",88,43,32.94,"0.01831"
"GO:0007229","integrin-mediated signaling pathway",49,26,18.34,"0.01836"
"GO:0008360","regulation of cell shape",49,26,18.34,"0.01836"
"GO:0007584","response to nutrient",162,74,60.63,"0.01861"
"GO:0046888","negative regulation of hormone secretion",38,21,14.22,"0.01892"
"GO:0007215","glutamate signaling pathway",23,14,8.61,"0.01897"
"GO:0021532","neural tube patterning",23,14,8.61,"0.01897"
"GO:0045669","positive regulation of osteoblast differ...",23,14,8.61,"0.01897"
"GO:0045840","positive regulation of mitosis",23,14,8.61,"0.01897"
"GO:0051785","positive regulation of nuclear division",23,14,8.61,"0.01897"
"GO:0055007","cardiac muscle cell differentiation",23,14,8.61,"0.01897"
"GO:0001953","negative regulation of cell-matrix adhes...",11,8,4.12,"0.01902"
"GO:0007350","blastoderm segmentation",11,8,4.12,"0.01902"
"GO:0014074","response to purine",11,8,4.12,"0.01902"
"GO:0014829","vascular smooth muscle contraction",11,8,4.12,"0.01902"
"GO:0030826","regulation of cGMP biosynthetic process",11,8,4.12,"0.01902"
"GO:0030947","regulation of vascular endothelial growt...",11,8,4.12,"0.01902"
"GO:0046636","negative regulation of alpha-beta T cell...",11,8,4.12,"0.01902"
"GO:0051153","regulation of striated muscle cell diffe...",11,8,4.12,"0.01902"
"GO:0030511","positive regulation of transforming grow...",21,13,7.86,"0.01970"
"GO:0015758","glucose transport",56,29,20.96,"0.01971"
"GO:0000082","G1/S transition of mitotic cell cycle",47,25,17.59,"0.01980"
"GO:0015844","monoamine transport",47,25,17.59,"0.01980"
"GO:0030003","cellular cation homeostasis",268,117,100.3,"0.02014"
"GO:0010712","regulation of collagen metabolic process",13,9,4.87,"0.02020"
"GO:0040036","regulation of fibroblast growth factor r...",13,9,4.87,"0.02020"
"GO:0043576","regulation of respiratory gaseous exchan...",13,9,4.87,"0.02020"
"GO:0048333","mesodermal cell differentiation",13,9,4.87,"0.02020"
"GO:0050974","detection of mechanical stimulus involve...",13,9,4.87,"0.02020"
"GO:0009127","purine nucleoside monophosphate biosynth...",19,12,7.11,"0.02028"
"GO:0009168","purine ribonucleoside monophosphate bios...",19,12,7.11,"0.02028"
"GO:0030835","negative regulation of actin filament de...",19,12,7.11,"0.02028"
"GO:0042551","neuron maturation",19,12,7.11,"0.02028"
"GO:0051641","cellular localization",1191,479,445.75,"0.02029"
"GO:0031099","regeneration",105,50,39.3,"0.02046"
"GO:0009084","glutamine family amino acid biosynthetic...",17,11,6.36,"0.02064"
"GO:0044246","regulation of multicellular organismal m...",17,11,6.36,"0.02064"
"GO:0051602","response to electrical stimulus",17,11,6.36,"0.02064"
"GO:0060441","branching involved in lung morphogenesis",17,11,6.36,"0.02064"
"GO:0002028","regulation of sodium ion transport",15,10,5.61,"0.02067"
"GO:0014048","regulation of glutamate secretion",15,10,5.61,"0.02067"
"GO:0014065","phosphoinositide 3-kinase cascade",15,10,5.61,"0.02067"
"GO:0021846","cell proliferation in forebrain",15,10,5.61,"0.02067"
"GO:0030856","regulation of epithelial cell differenti...",15,10,5.61,"0.02067"
"GO:0031290","retinal ganglion cell axon guidance",15,10,5.61,"0.02067"
"GO:0045620","negative regulation of lymphocyte differ...",15,10,5.61,"0.02067"
"GO:0048844","artery morphogenesis",15,10,5.61,"0.02067"
"GO:0050869","negative regulation of B cell activation",15,10,5.61,"0.02067"
"GO:0051954","positive regulation of amine transport",15,10,5.61,"0.02067"
"GO:0060749","mammary gland alveolus development",15,10,5.61,"0.02067"
"GO:0042303","molting cycle",45,24,16.84,"0.02135"
"GO:0042633","hair cycle",45,24,16.84,"0.02135"
"GO:0031047","gene silencing by RNA",34,19,12.72,"0.02173"
"GO:0043242","negative regulation of protein complex d...",34,19,12.72,"0.02173"
"GO:0006325","chromatin organization",381,162,142.59,"0.02176"
"GO:0042060","wound healing",207,92,77.47,"0.02195"
"GO:0006461","protein complex assembly",462,194,172.91,"0.02253"
"GO:0070271","protein complex biogenesis",462,194,172.91,"0.02253"
"GO:0009746","response to hexose stimulus",68,34,25.45,"0.02282"
"GO:0034284","response to monosaccharide stimulus",68,34,25.45,"0.02282"
"GO:0018209","peptidyl-serine modification",52,27,19.46,"0.02302"
"GO:0031669","cellular response to nutrient levels",52,27,19.46,"0.02302"
"GO:0033189","response to vitamin A",52,27,19.46,"0.02302"
"GO:0007162","negative regulation of cell adhesion",43,23,16.09,"0.02303"
"GO:0032886","regulation of microtubule-based process",43,23,16.09,"0.02303"
"GO:0051302","regulation of cell division",43,23,16.09,"0.02303"
"GO:0007205","activation of protein kinase C activity ...",32,18,11.98,"0.02326"
"GO:0030218","erythrocyte differentiation",59,30,22.08,"0.02408"
"GO:0046777","protein amino acid autophosphorylation",87,42,32.56,"0.02464"
"GO:0051222","positive regulation of protein transport",66,33,24.7,"0.02467"
"GO:0022037","metencephalon development",41,22,15.34,"0.02483"
"GO:0030500","regulation of bone mineralization",30,17,11.23,"0.02486"
"GO:0046852","positive regulation of bone remodeling",30,17,11.23,"0.02486"
"GO:0050994","regulation of lipid catabolic process",30,17,11.23,"0.02486"
"GO:0032269","negative regulation of cellular protein ...",159,72,59.51,"0.02495"
"GO:0051325","interphase",111,52,41.54,"0.02603"
"GO:0008645","hexose transport",57,29,21.33,"0.02605"
"GO:0043393","regulation of protein binding",28,16,10.48,"0.02655"
"GO:0045995","regulation of embryonic development",28,16,10.48,"0.02655"
"GO:0048286","lung alveolus development",28,16,10.48,"0.02655"
"GO:0034101","erythrocyte homeostasis",64,32,23.95,"0.02669"
"GO:0051937","catecholamine transport",39,21,14.6,"0.02678"
"GO:0030335","positive regulation of cell migration",116,54,43.41,"0.02706"
"GO:0051248","negative regulation of protein metabolic...",167,75,62.5,"0.02770"
"GO:0010952","positive regulation of peptidase activit...",55,28,20.58,"0.02819"
"GO:0043280","positive regulation of caspase activity",55,28,20.58,"0.02819"
"GO:0009161","ribonucleoside monophosphate metabolic p...",26,15,9.73,"0.02829"
"GO:0032024","positive regulation of insulin secretion",26,15,9.73,"0.02829"
"GO:0043534","blood vessel endothelial cell migration",26,15,9.73,"0.02829"
"GO:0055080","cation homeostasis",301,129,112.65,"0.02886"
"GO:0007163","establishment or maintenance of cell pol...",37,20,13.85,"0.02888"
"GO:0030282","bone mineralization",46,24,17.22,"0.02910"
"GO:0045786","negative regulation of cell cycle",69,34,25.82,"0.02912"
"GO:0045933","positive regulation of muscle contractio...",24,14,8.98,"0.03008"
"GO:0050803","regulation of synapse structure and acti...",24,14,8.98,"0.03008"
"GO:0050819","negative regulation of coagulation",24,14,8.98,"0.03008"
"GO:0006491","N-glycan processing",6,5,2.25,"0.03029"
"GO:0010746","regulation of plasma membrane long-chain...",6,5,2.25,"0.03029"
"GO:0021521","ventral spinal cord interneuron specific...",6,5,2.25,"0.03029"
"GO:0032274","gonadotropin secretion",6,5,2.25,"0.03029"
"GO:0032933","SREBP-mediated signaling pathway",6,5,2.25,"0.03029"
"GO:0033687","osteoblast proliferation",6,5,2.25,"0.03029"
"GO:0043551","regulation of phosphoinositide 3-kinase ...",6,5,2.25,"0.03029"
"GO:0043552","positive regulation of phosphoinositide ...",6,5,2.25,"0.03029"
"GO:0045628","regulation of T-helper 2 cell differenti...",6,5,2.25,"0.03029"
"GO:0046033","AMP metabolic process",6,5,2.25,"0.03029"
"GO:0046541","saliva secretion",6,5,2.25,"0.03029"
"GO:0046668","regulation of retinal cell programmed ce...",6,5,2.25,"0.03029"
"GO:0046884","follicle-stimulating hormone secretion",6,5,2.25,"0.03029"
"GO:0048341","paraxial mesoderm formation",6,5,2.25,"0.03029"
"GO:0055003","cardiac myofibril assembly",6,5,2.25,"0.03029"
"GO:0060206","estrous cycle phase",6,5,2.25,"0.03029"
"GO:0060439","trachea morphogenesis",6,5,2.25,"0.03029"
"GO:0060462","lung lobe development",6,5,2.25,"0.03029"
"GO:0060463","lung lobe morphogenesis",6,5,2.25,"0.03029"
"GO:0060479","lung cell differentiation",6,5,2.25,"0.03029"
"GO:0060487","lung epithelial cell differentiation",6,5,2.25,"0.03029"
"GO:0019233","sensory perception of pain",53,27,19.84,"0.03051"
"GO:0070507","regulation of microtubule cytoskeleton o...",35,19,13.1,"0.03115"
"GO:0002064","epithelial cell development",22,13,8.23,"0.03189"
"GO:0010883","regulation of lipid storage",22,13,8.23,"0.03189"
"GO:0031056","regulation of histone modification",22,13,8.23,"0.03189"
"GO:0046620","regulation of organ growth",22,13,8.23,"0.03189"
"GO:0048265","response to pain",22,13,8.23,"0.03189"
"GO:0060322","head development",22,13,8.23,"0.03189"
"GO:0080134","regulation of response to stress",277,119,103.67,"0.03218"
"GO:0010035","response to inorganic substance",178,79,66.62,"0.03292"
"GO:0051346","negative regulation of hydrolase activit...",51,26,19.09,"0.03304"
"GO:0051494","negative regulation of cytoskeleton orga...",51,26,19.09,"0.03304"
"GO:0043087","regulation of GTPase activity",122,56,45.66,"0.03332"
"GO:0007260","tyrosine phosphorylation of STAT protein",33,18,12.35,"0.03359"
"GO:0034105","positive regulation of tissue remodeling",33,18,12.35,"0.03359"
"GO:0050714","positive regulation of protein secretion",33,18,12.35,"0.03359"
"GO:0022411","cellular component disassembly",110,51,41.17,"0.03361"
"GO:0050865","regulation of cell activation",188,83,70.36,"0.03364"
"GO:0030539","male genitalia development",20,12,7.49,"0.03367"
"GO:0035176","social behavior",20,12,7.49,"0.03367"
"GO:0043149","stress fiber formation",20,12,7.49,"0.03367"
"GO:0043526","neuroprotection",20,12,7.49,"0.03367"
"GO:0045598","regulation of fat cell differentiation",20,12,7.49,"0.03367"
"GO:0015749","monosaccharide transport",58,29,21.71,"0.03384"
"GO:0008585","female gonad development",72,35,26.95,"0.03393"
"GO:0001942","hair follicle development",42,22,15.72,"0.03408"
"GO:0007173","epidermal growth factor receptor signali...",42,22,15.72,"0.03408"
"GO:0018105","peptidyl-serine phosphorylation",42,22,15.72,"0.03408"
"GO:0022404","molting cycle process",42,22,15.72,"0.03408"
"GO:0022405","hair cycle process",42,22,15.72,"0.03408"
"GO:0043433","negative regulation of transcription fac...",42,22,15.72,"0.03408"
"GO:0090048","negative regulation of transcription reg...",42,22,15.72,"0.03408"
"GO:0006182","cGMP biosynthetic process",18,11,6.74,"0.03535"
"GO:0007172","signal complex assembly",18,11,6.74,"0.03535"
"GO:0021872","generation of neurons in the forebrain",18,11,6.74,"0.03535"
"GO:0033135","regulation of peptidyl-serine phosphoryl...",18,11,6.74,"0.03535"
"GO:0051693","actin filament capping",18,11,6.74,"0.03535"
"GO:0001945","lymph vessel development",8,6,2.99,"0.03562"
"GO:0001967","suckling behavior",8,6,2.99,"0.03562"
"GO:0015911","plasma membrane long-chain fatty acid tr...",8,6,2.99,"0.03562"
"GO:0016045","detection of bacterium",8,6,2.99,"0.03562"
"GO:0021936","regulation of granule cell precursor pro...",8,6,2.99,"0.03562"
"GO:0021940","positive regulation of granule cell prec...",8,6,2.99,"0.03562"
"GO:0031017","exocrine pancreas development",8,6,2.99,"0.03562"
"GO:0031060","regulation of histone methylation",8,6,2.99,"0.03562"
"GO:0031670","cellular response to nutrient",8,6,2.99,"0.03562"
"GO:0031958","corticosteroid receptor signaling pathwa...",8,6,2.99,"0.03562"
"GO:0042492","gamma-delta T cell differentiation",8,6,2.99,"0.03562"
"GO:0046543","development of secondary female sexual c...",8,6,2.99,"0.03562"
"GO:0046605","regulation of centrosome cycle",8,6,2.99,"0.03562"
