"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0048662","negative regulation of smooth muscle cel...",14,11,7.07,"0.03103"
"GO:0051647","nucleus localization",14,11,7.07,"0.03103"
"GO:0051925","regulation of calcium ion transport via ...",14,11,7.07,"0.03103"
"GO:0006941","striated muscle contraction",53,34,26.75,"0.03104"
"GO:0032101","regulation of response to external stimu...",175,101,88.33,"0.03186"
"GO:0050680","negative regulation of epithelial cell p...",34,23,17.16,"0.03249"
"GO:0001778","plasma membrane repair",5,5,2.52,"0.03274"
"GO:0001779","natural killer cell differentiation",5,5,2.52,"0.03274"
"GO:0002093","auditory receptor cell morphogenesis",5,5,2.52,"0.03274"
"GO:0003100","regulation of systemic arterial blood pr...",5,5,2.52,"0.03274"
"GO:0003151","outflow tract morphogenesis",5,5,2.52,"0.03274"
"GO:0003228","atrial cardiac muscle tissue development",5,5,2.52,"0.03274"
"GO:0003337","mesenchymal to epithelial transition inv...",5,5,2.52,"0.03274"
"GO:0003338","metanephros morphogenesis",5,5,2.52,"0.03274"
"GO:0005513","detection of calcium ion",5,5,2.52,"0.03274"
"GO:0007195","inhibition of adenylate cyclase activity...",5,5,2.52,"0.03274"
"GO:0007638","mechanosensory behavior",5,5,2.52,"0.03274"
"GO:0010656","negative regulation of muscle cell apopt...",5,5,2.52,"0.03274"
"GO:0010771","negative regulation of cell morphogenesi...",5,5,2.52,"0.03274"
"GO:0014912","negative regulation of smooth muscle cel...",5,5,2.52,"0.03274"
"GO:0016081","synaptic vesicle docking during exocytos...",5,5,2.52,"0.03274"
"GO:0016556","mRNA modification",5,5,2.52,"0.03274"
"GO:0016572","histone phosphorylation",5,5,2.52,"0.03274"
"GO:0019530","taurine metabolic process",5,5,2.52,"0.03274"
"GO:0021523","somatic motor neuron differentiation",5,5,2.52,"0.03274"
"GO:0021561","facial nerve development",5,5,2.52,"0.03274"
"GO:0021604","cranial nerve structural organization",5,5,2.52,"0.03274"
"GO:0021778","oligodendrocyte cell fate specification",5,5,2.52,"0.03274"
"GO:0021779","oligodendrocyte cell fate commitment",5,5,2.52,"0.03274"
"GO:0021780","glial cell fate specification",5,5,2.52,"0.03274"
"GO:0021798","forebrain dorsal/ventral pattern formati...",5,5,2.52,"0.03274"
"GO:0021800","cerebral cortex tangential migration",5,5,2.52,"0.03274"
"GO:0021826","substrate-independent telencephalic tang...",5,5,2.52,"0.03274"
"GO:0021843","substrate-independent telencephalic tang...",5,5,2.52,"0.03274"
"GO:0021877","forebrain neuron fate commitment",5,5,2.52,"0.03274"
"GO:0021891","olfactory bulb interneuron development",5,5,2.52,"0.03274"
"GO:0021910","smoothened signaling pathway involved in...",5,5,2.52,"0.03274"
"GO:0021937","cerebellar Purkinje cell-granule cell pr...",5,5,2.52,"0.03274"
"GO:0022028","tangential migration from the subventric...",5,5,2.52,"0.03274"
"GO:0022617","extracellular matrix disassembly",5,5,2.52,"0.03274"
"GO:0030321","transepithelial chloride transport",5,5,2.52,"0.03274"
"GO:0031641","regulation of myelination",5,5,2.52,"0.03274"
"GO:0032222","regulation of synaptic transmission, cho...",5,5,2.52,"0.03274"
"GO:0032224","positive regulation of synaptic transmis...",5,5,2.52,"0.03274"
"GO:0032331","negative regulation of chondrocyte diffe...",5,5,2.52,"0.03274"
"GO:0032926","negative regulation of activin receptor ...",5,5,2.52,"0.03274"
"GO:0033033","negative regulation of myeloid cell apop...",5,5,2.52,"0.03274"
"GO:0035278","negative regulation of translation invol...",5,5,2.52,"0.03274"
"GO:0040033","negative regulation of translation, ncRN...",5,5,2.52,"0.03274"
"GO:0042473","outer ear morphogenesis",5,5,2.52,"0.03274"
"GO:0042508","tyrosine phosphorylation of Stat1 protei...",5,5,2.52,"0.03274"
"GO:0043268","positive regulation of potassium ion tra...",5,5,2.52,"0.03274"
"GO:0045634","regulation of melanocyte differentiation",5,5,2.52,"0.03274"
"GO:0045647","negative regulation of erythrocyte diffe...",5,5,2.52,"0.03274"
"GO:0045651","positive regulation of macrophage differ...",5,5,2.52,"0.03274"
"GO:0045974","regulation of translation, ncRNA-mediate...",5,5,2.52,"0.03274"
"GO:0048714","positive regulation of oligodendrocyte d...",5,5,2.52,"0.03274"
"GO:0048715","negative regulation of oligodendrocyte d...",5,5,2.52,"0.03274"
"GO:0048843","negative regulation of axon extension in...",5,5,2.52,"0.03274"
"GO:0048934","peripheral nervous system neuron differe...",5,5,2.52,"0.03274"
"GO:0050655","dermatan sulfate proteoglycan metabolic ...",5,5,2.52,"0.03274"
"GO:0050932","regulation of pigment cell differentiati...",5,5,2.52,"0.03274"
"GO:0051387","negative regulation of nerve growth fact...",5,5,2.52,"0.03274"
"GO:0055009","atrial cardiac muscle tissue morphogenes...",5,5,2.52,"0.03274"
"GO:0060088","auditory receptor cell stereocilium orga...",5,5,2.52,"0.03274"
"GO:0060158","activation of phospholipase C activity b...",5,5,2.52,"0.03274"
"GO:0060433","bronchus development",5,5,2.52,"0.03274"
"GO:0070296","sarcoplasmic reticulum calcium ion trans...",5,5,2.52,"0.03274"
"GO:0072093","metanephric renal vesicle formation",5,5,2.52,"0.03274"
"GO:0090002","establishment of protein localization in...",5,5,2.52,"0.03274"
"GO:0090003","regulation of establishment of protein l...",5,5,2.52,"0.03274"
"GO:0090150","establishment of protein localization in...",5,5,2.52,"0.03274"
"GO:0090189","regulation of branching involved in uret...",5,5,2.52,"0.03274"
"GO:0090190","positive regulation of branching involve...",5,5,2.52,"0.03274"
"GO:0009746","response to hexose stimulus",71,44,35.84,"0.03368"
"GO:0034284","response to monosaccharide stimulus",71,44,35.84,"0.03368"
"GO:0043524","negative regulation of neuron apoptosis",55,35,27.76,"0.03375"
"GO:0070997","neuron death",109,65,55.02,"0.03381"
"GO:0007368","determination of left/right symmetry",41,27,20.7,"0.03395"
"GO:0031100","organ regeneration",48,31,24.23,"0.03423"
"GO:0043393","regulation of protein binding",29,20,14.64,"0.03430"
"GO:0006917","induction of apoptosis",301,168,151.94,"0.03466"
"GO:0007620","copulation",19,14,9.59,"0.03476"
"GO:0031018","endocrine pancreas development",19,14,9.59,"0.03476"
"GO:0035115","embryonic forelimb morphogenesis",19,14,9.59,"0.03476"
"GO:0003081","regulation of systemic arterial blood pr...",11,9,5.55,"0.03503"
"GO:0014829","vascular smooth muscle contraction",11,9,5.55,"0.03503"
"GO:0021680","cerebellar Purkinje cell layer developme...",11,9,5.55,"0.03503"
"GO:0030858","positive regulation of epithelial cell d...",11,9,5.55,"0.03503"
"GO:0032098","regulation of appetite",11,9,5.55,"0.03503"
"GO:0035162","embryonic hemopoiesis",11,9,5.55,"0.03503"
"GO:0045745","positive regulation of G-protein coupled...",11,9,5.55,"0.03503"
"GO:0048266","behavioral response to pain",11,9,5.55,"0.03503"
"GO:0048596","embryonic camera-type eye morphogenesis",11,9,5.55,"0.03503"
"GO:0050732","negative regulation of peptidyl-tyrosine...",11,9,5.55,"0.03503"
"GO:0060325","face morphogenesis",11,9,5.55,"0.03503"
"GO:0060986","endocrine hormone secretion",11,9,5.55,"0.03503"
"GO:0030518","steroid hormone receptor signaling pathw...",64,40,32.31,"0.03520"
"GO:0030837","negative regulation of actin filament po...",24,17,12.11,"0.03532"
"GO:0045103","intermediate filament-based process",24,17,12.11,"0.03532"
"GO:0046847","filopodium assembly",24,17,12.11,"0.03532"
"GO:0050777","negative regulation of immune response",24,17,12.11,"0.03532"
"GO:0060445","branching involved in salivary gland mor...",24,17,12.11,"0.03532"
"GO:0032956","regulation of actin cytoskeleton organiz...",82,50,41.39,"0.03582"
"GO:0032102","negative regulation of response to exter...",57,36,28.77,"0.03649"
"GO:0007044","cell-substrate junction assembly",36,24,18.17,"0.03682"
"GO:0001945","lymph vessel development",8,7,4.04,"0.03725"
"GO:0007217","tachykinin receptor signaling pathway",8,7,4.04,"0.03725"
"GO:0010634","positive regulation of epithelial cell m...",8,7,4.04,"0.03725"
"GO:0010761","fibroblast migration",8,7,4.04,"0.03725"
"GO:0030049","muscle filament sliding",8,7,4.04,"0.03725"
"GO:0031017","exocrine pancreas development",8,7,4.04,"0.03725"
"GO:0031958","corticosteroid receptor signaling pathwa...",8,7,4.04,"0.03725"
"GO:0032816","positive regulation of natural killer ce...",8,7,4.04,"0.03725"
"GO:0033275","actin-myosin filament sliding",8,7,4.04,"0.03725"
"GO:0035121","tail morphogenesis",8,7,4.04,"0.03725"
"GO:0042135","neurotransmitter catabolic process",8,7,4.04,"0.03725"
"GO:0043536","positive regulation of blood vessel endo...",8,7,4.04,"0.03725"
"GO:0046543","development of secondary female sexual c...",8,7,4.04,"0.03725"
"GO:0046666","retinal cell programmed cell death",8,7,4.04,"0.03725"
"GO:0048148","behavioral response to cocaine",8,7,4.04,"0.03725"
"GO:0048532","anatomical structure arrangement",8,7,4.04,"0.03725"
"GO:0048853","forebrain morphogenesis",8,7,4.04,"0.03725"
"GO:0060122","inner ear receptor stereocilium organiza...",8,7,4.04,"0.03725"
"GO:0060216","definitive hemopoiesis",8,7,4.04,"0.03725"
"GO:0060347","heart trabecula formation",8,7,4.04,"0.03725"
"GO:0060351","cartilage development involved in endoch...",8,7,4.04,"0.03725"
"GO:0060416","response to growth hormone stimulus",8,7,4.04,"0.03725"
"GO:0070252","actin-mediated cell contraction",8,7,4.04,"0.03725"
"GO:0070306","lens fiber cell differentiation",8,7,4.04,"0.03725"
"GO:0044272","sulfur compound biosynthetic process",50,32,25.24,"0.03739"
"GO:0032970","regulation of actin filament-based proce...",84,51,42.4,"0.03773"
"GO:0045765","regulation of angiogenesis",75,46,37.86,"0.03795"
"GO:0007565","female pregnancy",115,68,58.05,"0.03805"
"GO:0001816","cytokine production",221,125,111.55,"0.03936"
"GO:0031109","microtubule polymerization or depolymeri...",31,21,15.65,"0.03954"
"GO:0043523","regulation of neuron apoptosis",97,58,48.96,"0.04060"
"GO:0051402","neuron apoptosis",108,64,54.51,"0.04097"
"GO:0043588","skin development",38,25,19.18,"0.04121"
"GO:0042303","molting cycle",45,29,22.71,"0.04135"
"GO:0042633","hair cycle",45,29,22.71,"0.04135"
"GO:0007568","aging",156,90,78.74,"0.04138"
"GO:0008045","motor axon guidance",16,12,8.08,"0.04160"
"GO:0016079","synaptic vesicle exocytosis",16,12,8.08,"0.04160"
"GO:0030147","natriuresis",16,12,8.08,"0.04160"
"GO:0030204","chondroitin sulfate metabolic process",16,12,8.08,"0.04160"
"GO:0030279","negative regulation of ossification",16,12,8.08,"0.04160"
"GO:0045823","positive regulation of heart contraction",16,12,8.08,"0.04160"
"GO:0000186","activation of MAPKK activity",26,18,13.12,"0.04178"
"GO:0022407","regulation of cell-cell adhesion",26,18,13.12,"0.04178"
"GO:0043409","negative regulation of MAPKKK cascade",26,18,13.12,"0.04178"
"GO:0055066","di-, tri-valent inorganic cation homeost...",259,145,130.73,"0.04191"
"GO:0051048","negative regulation of secretion",70,43,35.33,"0.04250"
"GO:0007043","cell-cell junction assembly",21,15,10.6,"0.04290"
"GO:0007622","rhythmic behavior",21,15,10.6,"0.04290"
"GO:0010171","body morphogenesis",21,15,10.6,"0.04290"
"GO:0010743","regulation of macrophage derived foam ce...",21,15,10.6,"0.04290"
"GO:0042531","positive regulation of tyrosine phosphor...",21,15,10.6,"0.04290"
"GO:0046326","positive regulation of glucose import",21,15,10.6,"0.04290"
"GO:0048009","insulin-like growth factor receptor sign...",21,15,10.6,"0.04290"
"GO:0048730","epidermis morphogenesis",21,15,10.6,"0.04290"
"GO:0050864","regulation of B cell activation",54,34,27.26,"0.04379"
"GO:0051641","cellular localization",1205,637,608.24,"0.04394"
"GO:0009791","post-embryonic development",81,49,40.89,"0.04446"
"GO:0000082","G1/S transition of mitotic cell cycle",47,30,23.72,"0.04509"
"GO:0006940","regulation of smooth muscle contraction",40,26,20.19,"0.04562"
"GO:0046632","alpha-beta T cell differentiation",40,26,20.19,"0.04562"
"GO:0007584","response to nutrient",164,94,82.78,"0.04587"
"GO:0006473","protein amino acid acetylation",56,35,28.27,"0.04700"
"GO:0051329","interphase of mitotic cell cycle",105,62,53,"0.04762"
"GO:0043473","pigmentation",65,40,32.81,"0.04764"
"GO:0003158","endothelium development",28,19,14.13,"0.04827"
"GO:0007528","neuromuscular junction development",28,19,14.13,"0.04827"
"GO:0016525","negative regulation of angiogenesis",28,19,14.13,"0.04827"
"GO:0030801","positive regulation of cyclic nucleotide...",28,19,14.13,"0.04827"
"GO:0030804","positive regulation of cyclic nucleotide...",28,19,14.13,"0.04827"
"GO:0030810","positive regulation of nucleotide biosyn...",28,19,14.13,"0.04827"
"GO:0045981","positive regulation of nucleotide metabo...",28,19,14.13,"0.04827"
"GO:0006972","hyperosmotic response",13,10,6.56,"0.04949"
"GO:0007090","regulation of S phase of mitotic cell cy...",13,10,6.56,"0.04949"
"GO:0014896","muscle hypertrophy",13,10,6.56,"0.04949"
"GO:0033028","myeloid cell apoptosis",13,10,6.56,"0.04949"
"GO:0040036","regulation of fibroblast growth factor r...",13,10,6.56,"0.04949"
"GO:0042573","retinoic acid metabolic process",13,10,6.56,"0.04949"
"GO:0043502","regulation of muscle adaptation",13,10,6.56,"0.04949"
"GO:0045072","regulation of interferon-gamma biosynthe...",13,10,6.56,"0.04949"
"GO:0045408","regulation of interleukin-6 biosynthetic...",13,10,6.56,"0.04949"
"GO:0045921","positive regulation of exocytosis",13,10,6.56,"0.04949"
"GO:0048011","nerve growth factor receptor signaling p...",13,10,6.56,"0.04949"
"GO:0055081","anion homeostasis",13,10,6.56,"0.04949"
"GO:0046849","bone remodeling",35,23,17.67,"0.05013"
"GO:0050877","neurological system process",1149,607,579.98,"0.05083"
"GO:0060191","regulation of lipase activity",87,52,43.91,"0.05103"
"GO:0010676","positive regulation of cellular carbohyd...",23,16,11.61,"0.05106"
"GO:0014073","response to tropane",23,16,11.61,"0.05106"
"GO:0032611","interleukin-1 beta production",23,16,11.61,"0.05106"
"GO:0042220","response to cocaine",23,16,11.61,"0.05106"
"GO:0045429","positive regulation of nitric oxide bios...",23,16,11.61,"0.05106"
"GO:0045913","positive regulation of carbohydrate meta...",23,16,11.61,"0.05106"
"GO:0050805","negative regulation of synaptic transmis...",23,16,11.61,"0.05106"
"GO:0051385","response to mineralocorticoid stimulus",23,16,11.61,"0.05106"
"GO:0051246","regulation of protein metabolic process",558,301,281.66,"0.05155"
"GO:0000188","inactivation of MAPK activity",18,13,9.09,"0.05220"
"GO:0007214","gamma-aminobutyric acid signaling pathwa...",18,13,9.09,"0.05220"
"GO:0010907","positive regulation of glucose metabolic...",18,13,9.09,"0.05220"
"GO:0021795","cerebral cortex cell migration",18,13,9.09,"0.05220"
"GO:0060042","retina morphogenesis in camera-type eye",18,13,9.09,"0.05220"
"GO:0016044","cellular membrane organization",384,210,193.83,"0.05224"
"GO:0007613","memory",51,32,25.74,"0.05258"
"GO:0008277","regulation of G-protein coupled receptor...",51,32,25.74,"0.05258"
"GO:0016573","histone acetylation",51,32,25.74,"0.05258"
"GO:0051336","regulation of hydrolase activity",327,180,165.06,"0.05283"
"GO:0051325","interphase",111,65,56.03,"0.05292"
"GO:0022411","cellular component disassembly",89,53,44.92,"0.05322"
"GO:0042542","response to hydrogen peroxide",69,42,34.83,"0.05325"
"GO:0048872","homeostasis of number of cells",124,72,62.59,"0.05373"
"GO:0007163","establishment or maintenance of cell pol...",44,28,22.21,"0.05444"
"GO:0045777","positive regulation of blood pressure",30,20,15.14,"0.05474"
"GO:0030217","T cell differentiation",102,60,51.49,"0.05529"
"GO:0001933","negative regulation of protein amino aci...",37,24,18.68,"0.05541"
"GO:0019233","sensory perception of pain",53,33,26.75,"0.05631"
"GO:0043112","receptor metabolic process",53,33,26.75,"0.05631"
"GO:0016458","gene silencing",62,38,31.3,"0.05666"
"GO:0001710","mesodermal cell fate commitment",10,8,5.05,"0.05805"
"GO:0002087","regulation of respiratory gaseous exchan...",10,8,5.05,"0.05805"
"GO:0002828","regulation of T-helper 2 type immune res...",10,8,5.05,"0.05805"
"GO:0003078","regulation of natriuresis",10,8,5.05,"0.05805"
"GO:0003300","cardiac muscle hypertrophy",10,8,5.05,"0.05805"
"GO:0007168","receptor guanylyl cyclase signaling path...",10,8,5.05,"0.05805"
"GO:0010256","endomembrane system organization",10,8,5.05,"0.05805"
"GO:0014897","striated muscle hypertrophy",10,8,5.05,"0.05805"
"GO:0014911","positive regulation of smooth muscle cel...",10,8,5.05,"0.05805"
"GO:0019934","cGMP-mediated signaling",10,8,5.05,"0.05805"
"GO:0030002","cellular anion homeostasis",10,8,5.05,"0.05805"
"GO:0030517","negative regulation of axon extension",10,8,5.05,"0.05805"
"GO:0030903","notochord development",10,8,5.05,"0.05805"
"GO:0031000","response to caffeine",10,8,5.05,"0.05805"
"GO:0032414","positive regulation of ion transmembrane...",10,8,5.05,"0.05805"
"GO:0032633","interleukin-4 production",10,8,5.05,"0.05805"
"GO:0032673","regulation of interleukin-4 production",10,8,5.05,"0.05805"
"GO:0043383","negative T cell selection",10,8,5.05,"0.05805"
"GO:0044065","regulation of respiratory system process",10,8,5.05,"0.05805"
"GO:0045599","negative regulation of fat cell differen...",10,8,5.05,"0.05805"
"GO:0045686","negative regulation of glial cell differ...",10,8,5.05,"0.05805"
"GO:0048340","paraxial mesoderm morphogenesis",10,8,5.05,"0.05805"
"GO:0048745","smooth muscle tissue development",10,8,5.05,"0.05805"
"GO:0055117","regulation of cardiac muscle contraction",10,8,5.05,"0.05805"
"GO:0060343","trabecula formation",10,8,5.05,"0.05805"
"GO:0061024","membrane organization",385,210,194.34,"0.05831"
"GO:0060193","positive regulation of lipase activity",73,44,36.85,"0.05885"
"GO:0001754","eye photoreceptor cell differentiation",25,17,12.62,"0.05913"
"GO:0018149","peptide cross-linking",25,17,12.62,"0.05913"
"GO:0045670","regulation of osteoclast differentiation",25,17,12.62,"0.05913"
"GO:0046427","positive regulation of JAK-STAT cascade",25,17,12.62,"0.05913"
"GO:0046530","photoreceptor cell differentiation",32,21,16.15,"0.06115"
"GO:0046483","heterocycle metabolic process",462,250,233.2,"0.06131"
"GO:0051247","positive regulation of protein metabolic...",260,144,131.24,"0.06219"
"GO:0032651","regulation of interleukin-1 beta product...",20,14,10.1,"0.06262"
"GO:0032652","regulation of interleukin-1 production",20,14,10.1,"0.06262"
"GO:0050773","regulation of dendrite development",20,14,10.1,"0.06262"
"GO:0007617","mating behavior",15,11,7.57,"0.06362"
"GO:0010596","negative regulation of endothelial cell ...",15,11,7.57,"0.06362"
"GO:0014048","regulation of glutamate secretion",15,11,7.57,"0.06362"
"GO:0014065","phosphoinositide 3-kinase cascade",15,11,7.57,"0.06362"
"GO:0016486","peptide hormone processing",15,11,7.57,"0.06362"
"GO:0021846","cell proliferation in forebrain",15,11,7.57,"0.06362"
"GO:0030511","positive regulation of transforming grow...",15,11,7.57,"0.06362"
"GO:0042226","interleukin-6 biosynthetic process",15,11,7.57,"0.06362"
"GO:0045620","negative regulation of lymphocyte differ...",15,11,7.57,"0.06362"
"GO:0048339","paraxial mesoderm development",15,11,7.57,"0.06362"
"GO:0048844","artery morphogenesis",15,11,7.57,"0.06362"
"GO:0042445","hormone metabolic process",112,65,56.53,"0.06506"
"GO:0001991","regulation of systemic arterial blood pr...",7,6,3.53,"0.06564"
"GO:0002067","glandular epithelial cell differentiatio...",7,6,3.53,"0.06564"
"GO:0007442","hindgut morphogenesis",7,6,3.53,"0.06564"
"GO:0014002","astrocyte development",7,6,3.53,"0.06564"
"GO:0014044","Schwann cell development",7,6,3.53,"0.06564"
"GO:0014850","response to muscle activity",7,6,3.53,"0.06564"
"GO:0021527","spinal cord association neuron different...",7,6,3.53,"0.06564"
"GO:0021692","cerebellar Purkinje cell layer morphogen...",7,6,3.53,"0.06564"
"GO:0021694","cerebellar Purkinje cell layer formation",7,6,3.53,"0.06564"
"GO:0021702","cerebellar Purkinje cell differentiation",7,6,3.53,"0.06564"
"GO:0021783","preganglionic parasympathetic nervous sy...",7,6,3.53,"0.06564"
"GO:0031112","positive regulation of microtubule polym...",7,6,3.53,"0.06564"
"GO:0031503","protein complex localization",7,6,3.53,"0.06564"
"GO:0034616","response to laminar fluid shear stress",7,6,3.53,"0.06564"
"GO:0042347","negative regulation of NF-kappaB import ...",7,6,3.53,"0.06564"
"GO:0042541","hemoglobin biosynthetic process",7,6,3.53,"0.06564"
"GO:0043353","enucleate erythrocyte differentiation",7,6,3.53,"0.06564"
"GO:0045064","T-helper 2 cell differentiation",7,6,3.53,"0.06564"
"GO:0045579","positive regulation of B cell differenti...",7,6,3.53,"0.06564"
"GO:0045879","negative regulation of smoothened signal...",7,6,3.53,"0.06564"
"GO:0045880","positive regulation of smoothened signal...",7,6,3.53,"0.06564"
"GO:0045924","regulation of female receptivity",7,6,3.53,"0.06564"
"GO:0045980","negative regulation of nucleotide metabo...",7,6,3.53,"0.06564"
"GO:0045986","negative regulation of smooth muscle con...",7,6,3.53,"0.06564"
"GO:0048013","ephrin receptor signaling pathway",7,6,3.53,"0.06564"
"GO:0048385","regulation of retinoic acid receptor sig...",7,6,3.53,"0.06564"
"GO:0048485","sympathetic nervous system development",7,6,3.53,"0.06564"
"GO:0048537","mucosal-associated lymphoid tissue devel...",7,6,3.53,"0.06564"
"GO:0048703","embryonic viscerocranium morphogenesis",7,6,3.53,"0.06564"
"GO:0048841","regulation of axon extension involved in...",7,6,3.53,"0.06564"
"GO:0051898","negative regulation of protein kinase B ...",7,6,3.53,"0.06564"
"GO:0060180","female mating behavior",7,6,3.53,"0.06564"
"GO:0060638","mesenchymal-epithelial cell signaling",7,6,3.53,"0.06564"
"GO:0060788","ectodermal placode formation",7,6,3.53,"0.06564"
"GO:0071696","ectodermal placode development",7,6,3.53,"0.06564"
"GO:0071697","ectodermal placode morphogenesis",7,6,3.53,"0.06564"
"GO:0043543","protein amino acid acylation",68,41,34.32,"0.06623"
"GO:0042755","eating behavior",27,18,13.63,"0.06707"
"GO:0045768","positive regulation of anti-apoptosis",27,18,13.63,"0.06707"
"GO:0048066","pigmentation during development",34,22,17.16,"0.06747"
"GO:0030041","actin filament polymerization",61,37,30.79,"0.07104"
"GO:0046631","alpha-beta T cell activation",52,32,26.25,"0.07178"
"GO:0050731","positive regulation of peptidyl-tyrosine...",52,32,26.25,"0.07178"
"GO:0050727","regulation of inflammatory response",83,49,41.9,"0.07264"
"GO:0010828","positive regulation of glucose transport",22,15,11.1,"0.07275"
"GO:0030816","positive regulation of cAMP metabolic pr...",22,15,11.1,"0.07275"
"GO:0030819","positive regulation of cAMP biosynthetic...",22,15,11.1,"0.07275"
"GO:0042307","positive regulation of protein import in...",22,15,11.1,"0.07275"
"GO:0042345","regulation of NF-kappaB import into nucl...",22,15,11.1,"0.07275"
"GO:0042348","NF-kappaB import into nucleus",22,15,11.1,"0.07275"
"GO:0046928","regulation of neurotransmitter secretion",22,15,11.1,"0.07275"
"GO:0050807","regulation of synapse organization",22,15,11.1,"0.07275"
"GO:0032270","positive regulation of cellular protein ...",248,137,125.18,"0.07331"
"GO:0034623","cellular macromolecular complex disassem...",63,38,31.8,"0.07464"
"GO:0045619","regulation of lymphocyte differentiation",63,38,31.8,"0.07464"
"GO:0001947","heart looping",29,19,14.64,"0.07482"
"GO:0010638","positive regulation of organelle organiz...",85,50,42.91,"0.07535"
"GO:0033365","protein localization in organelle",184,103,92.88,"0.07642"
"GO:0060627","regulation of vesicle-mediated transport",111,64,56.03,"0.07700"
"GO:0000084","S phase of mitotic cell cycle",17,12,8.58,"0.07716"
"GO:0051055","negative regulation of lipid biosyntheti...",17,12,8.58,"0.07716"
"GO:0009101","glycoprotein biosynthetic process",154,87,77.73,"0.07751"
"GO:0014014","negative regulation of gliogenesis",12,9,6.06,"0.07763"
"GO:0020027","hemoglobin metabolic process",12,9,6.06,"0.07763"
"GO:0021697","cerebellar cortex formation",12,9,6.06,"0.07763"
"GO:0030865","cortical cytoskeleton organization",12,9,6.06,"0.07763"
"GO:0030866","cortical actin cytoskeleton organization",12,9,6.06,"0.07763"
"GO:0032411","positive regulation of transporter activ...",12,9,6.06,"0.07763"
"GO:0046785","microtubule polymerization",12,9,6.06,"0.07763"
"GO:0060428","lung epithelium development",12,9,6.06,"0.07763"
"GO:0060525","prostate glandular acinus development",12,9,6.06,"0.07763"
"GO:0080134","regulation of response to stress",277,152,139.82,"0.07797"
"GO:0032984","macromolecular complex disassembly",65,39,32.81,"0.07821"
"GO:0009913","epidermal cell differentiation",76,45,38.36,"0.07868"
"GO:0033993","response to lipid",38,24,19.18,"0.07976"
"GO:0051705","behavioral interaction between organisms",38,24,19.18,"0.07976"
"GO:0043270","positive regulation of ion transport",47,29,23.72,"0.08098"
"GO:0051258","protein polymerization",102,59,51.49,"0.08141"
"GO:0007601","visual perception",192,107,96.92,"0.08162"
"GO:0031668","cellular response to extracellular stimu...",78,46,39.37,"0.08172"
"GO:0071496","cellular response to external stimulus",78,46,39.37,"0.08172"
"GO:0002792","negative regulation of peptide secretion",24,16,12.11,"0.08252"
"GO:0010742","macrophage derived foam cell differentia...",24,16,12.11,"0.08252"
"GO:0032312","regulation of ARF GTPase activity",24,16,12.11,"0.08252"
"GO:0032612","interleukin-1 production",24,16,12.11,"0.08252"
"GO:0043367","CD4-positive, alpha beta T cell differen...",24,16,12.11,"0.08252"
"GO:0050803","regulation of synapse structure and acti...",24,16,12.11,"0.08252"
"GO:0090077","foam cell differentiation",24,16,12.11,"0.08252"
"GO:0042113","B cell activation",119,68,60.07,"0.08536"
"GO:0060249","anatomical structure homeostasis",119,68,60.07,"0.08536"
"GO:0032011","ARF protein signal transduction",40,25,20.19,"0.08571"
"GO:0032012","regulation of ARF protein signal transdu...",40,25,20.19,"0.08571"
"GO:0007229","integrin-mediated signaling pathway",49,30,24.73,"0.08585"
"GO:0070663","regulation of leukocyte proliferation",93,54,46.94,"0.08599"
"GO:0051291","protein heterooligomerization",60,36,30.29,"0.08832"
"GO:0055080","cation homeostasis",301,164,151.94,"0.08869"
"GO:0031401","positive regulation of protein modificat...",204,113,102.97,"0.08931"
"GO:0032609","interferon-gamma production",33,21,16.66,"0.08970"
"GO:0045767","regulation of anti-apoptosis",33,21,16.66,"0.08970"
"GO:0048813","dendrite morphogenesis",33,21,16.66,"0.08970"
"GO:0010469","regulation of receptor activity",19,13,9.59,"0.08998"
"GO:0033143","regulation of steroid hormone receptor s...",19,13,9.59,"0.08998"
"GO:0033261","regulation of S phase",19,13,9.59,"0.08998"
"GO:0045682","regulation of epidermis development",19,13,9.59,"0.08998"
"GO:0048512","circadian behavior",19,13,9.59,"0.08998"
"GO:0045446","endothelial cell differentiation",26,17,13.12,"0.09191"
"GO:0046824","positive regulation of nucleocytoplasmic...",26,17,13.12,"0.09191"
"GO:0051607","defense response to virus",26,17,13.12,"0.09191"
"GO:0043388","positive regulation of DNA binding",73,43,36.85,"0.09207"
"GO:0032504","multicellular organism reproduction",505,270,254.91,"0.09273"
"GO:0048609","reproductive process in a multicellular ...",505,270,254.91,"0.09273"
"GO:0000302","response to reactive oxygen species",86,50,43.41,"0.09361"
"GO:0050953","sensory perception of light stimulus",193,107,97.42,"0.09387"
"GO:0010038","response to metal ion",159,89,80.26,"0.09412"
"GO:0002029","desensitization of G-protein coupled rec...",9,7,4.54,"0.09455"
"GO:0002063","chondrocyte development",9,7,4.54,"0.09455"
"GO:0003084","positive regulation of systemic arterial...",9,7,4.54,"0.09455"
"GO:0003254","regulation of membrane depolarization",9,7,4.54,"0.09455"
"GO:0006998","nuclear envelope organization",9,7,4.54,"0.09455"
"GO:0007413","axonal fasciculation",9,7,4.54,"0.09455"
"GO:0010869","regulation of receptor biosynthetic proc...",9,7,4.54,"0.09455"
"GO:0010894","negative regulation of steroid biosynthe...",9,7,4.54,"0.09455"
