"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0010745","negative regulation of macrophage derive...",10,9,7.04,"0.15500"
"GO:0014911","positive regulation of smooth muscle cel...",10,9,7.04,"0.15500"
"GO:0016073","snRNA metabolic process",10,9,7.04,"0.15500"
"GO:0016180","snRNA processing",10,9,7.04,"0.15500"
"GO:0031293","membrane protein intracellular domain pr...",10,9,7.04,"0.15500"
"GO:0032092","positive regulation of protein binding",10,9,7.04,"0.15500"
"GO:0042953","lipoprotein transport",10,9,7.04,"0.15500"
"GO:0043300","regulation of leukocyte degranulation",10,9,7.04,"0.15500"
"GO:0045022","early endosome to late endosome transpor...",10,9,7.04,"0.15500"
"GO:0045911","positive regulation of DNA recombination",10,9,7.04,"0.15500"
"GO:0046622","positive regulation of organ growth",10,9,7.04,"0.15500"
"GO:0046689","response to mercury ion",10,9,7.04,"0.15500"
"GO:0046854","phosphoinositide phosphorylation",10,9,7.04,"0.15500"
"GO:0048302","regulation of isotype switching to IgG i...",10,9,7.04,"0.15500"
"GO:0050908","detection of light stimulus involved in ...",10,9,7.04,"0.15500"
"GO:0050962","detection of light stimulus involved in ...",10,9,7.04,"0.15500"
"GO:0051905","establishment of pigment granule localiz...",10,9,7.04,"0.15500"
"GO:0071173","spindle assembly checkpoint",10,9,7.04,"0.15500"
"GO:0006818","hydrogen transport",76,58,53.48,"0.15531"
"GO:0009566","fertilization",76,58,53.48,"0.15531"
"GO:0046034","ATP metabolic process",109,82,76.7,"0.15585"
"GO:0007568","aging",156,116,109.77,"0.15608"
"GO:0002683","negative regulation of immune system pro...",87,66,61.22,"0.15648"
"GO:0030522","intracellular receptor-mediated signalin...",87,66,61.22,"0.15648"
"GO:0022415","viral reproductive process",61,47,42.92,"0.15727"
"GO:0031331","positive regulation of cellular cataboli...",42,33,29.55,"0.15927"
"GO:0055066","di-, tri-valent inorganic cation homeost...",259,190,182.25,"0.15954"
"GO:0045621","positive regulation of lymphocyte differ...",38,30,26.74,"0.16312"
"GO:0016570","histone modification",141,105,99.22,"0.16375"
"GO:0043543","protein amino acid acylation",68,52,47.85,"0.16571"
"GO:0009895","negative regulation of catabolic process",34,27,23.92,"0.16672"
"GO:0035249","synaptic transmission, glutamatergic",34,27,23.92,"0.16672"
"GO:0050714","positive regulation of protein secretion",34,27,23.92,"0.16672"
"GO:0006793","phosphorus metabolic process",1291,924,908.43,"0.16707"
"GO:0006796","phosphate metabolic process",1291,924,908.43,"0.16707"
"GO:0051651","maintenance of location in cell",53,41,37.29,"0.16724"
"GO:0001782","B cell homeostasis",14,12,9.85,"0.16794"
"GO:0006297","nucleotide-excision repair, DNA gap fill...",14,12,9.85,"0.16794"
"GO:0006544","glycine metabolic process",14,12,9.85,"0.16794"
"GO:0006595","polyamine metabolic process",14,12,9.85,"0.16794"
"GO:0006835","dicarboxylic acid transport",14,12,9.85,"0.16794"
"GO:0007026","negative regulation of microtubule depol...",14,12,9.85,"0.16794"
"GO:0007032","endosome organization",14,12,9.85,"0.16794"
"GO:0016254","preassembly of GPI anchor in ER membrane",14,12,9.85,"0.16794"
"GO:0019321","pentose metabolic process",14,12,9.85,"0.16794"
"GO:0031114","regulation of microtubule depolymerizati...",14,12,9.85,"0.16794"
"GO:0033003","regulation of mast cell activation",14,12,9.85,"0.16794"
"GO:0033865","nucleoside bisphosphate metabolic proces...",14,12,9.85,"0.16794"
"GO:0035036","sperm-egg recognition",14,12,9.85,"0.16794"
"GO:0045191","regulation of isotype switching",14,12,9.85,"0.16794"
"GO:0046697","decidualization",14,12,9.85,"0.16794"
"GO:0048662","negative regulation of smooth muscle cel...",14,12,9.85,"0.16794"
"GO:0050854","regulation of antigen receptor-mediated ...",14,12,9.85,"0.16794"
"GO:0051647","nucleus localization",14,12,9.85,"0.16794"
"GO:0015980","energy derivation by oxidation of organi...",155,115,109.07,"0.16847"
"GO:0060249","anatomical structure homeostasis",119,89,83.74,"0.16860"
"GO:0006094","gluconeogenesis",30,24,21.11,"0.16990"
"GO:0030316","osteoclast differentiation",30,24,21.11,"0.16990"
"GO:0031341","regulation of cell killing",30,24,21.11,"0.16990"
"GO:0071445","cellular response to protein stimulus",30,24,21.11,"0.16990"
"GO:0001817","regulation of cytokine production",187,138,131.59,"0.17030"
"GO:0006401","RNA catabolic process",64,49,45.03,"0.17124"
"GO:0006939","smooth muscle contraction",64,49,45.03,"0.17124"
"GO:0000018","regulation of DNA recombination",26,21,18.3,"0.17236"
"GO:0002204","somatic recombination of immunoglobulin ...",26,21,18.3,"0.17236"
"GO:0002208","somatic diversification of immunoglobuli...",26,21,18.3,"0.17236"
"GO:0006383","transcription from RNA polymerase III pr...",26,21,18.3,"0.17236"
"GO:0007159","leukocyte cell-cell adhesion",26,21,18.3,"0.17236"
"GO:0009311","oligosaccharide metabolic process",26,21,18.3,"0.17236"
"GO:0045190","isotype switching",26,21,18.3,"0.17236"
"GO:0000185","activation of MAPKKK activity",5,5,3.52,"0.17246"
"GO:0000394","RNA splicing, via endonucleolytic cleava...",5,5,3.52,"0.17246"
"GO:0001561","fatty acid alpha-oxidation",5,5,3.52,"0.17246"
"GO:0001895","retina homeostasis",5,5,3.52,"0.17246"
"GO:0001977","renal system process involved in regulat...",5,5,3.52,"0.17246"
"GO:0002548","monocyte chemotaxis",5,5,3.52,"0.17246"
"GO:0002863","positive regulation of inflammatory resp...",5,5,3.52,"0.17246"
"GO:0002883","regulation of hypersensitivity",5,5,3.52,"0.17246"
"GO:0003074","regulation of diuresis",5,5,3.52,"0.17246"
"GO:0006089","lactate metabolic process",5,5,3.52,"0.17246"
"GO:0006188","IMP biosynthetic process",5,5,3.52,"0.17246"
"GO:0006189","'de novo' IMP biosynthetic process",5,5,3.52,"0.17246"
"GO:0006388","tRNA splicing, via endonucleolytic cleav...",5,5,3.52,"0.17246"
"GO:0006467","protein thiol-disulfide exchange",5,5,3.52,"0.17246"
"GO:0006527","arginine catabolic process",5,5,3.52,"0.17246"
"GO:0006551","leucine metabolic process",5,5,3.52,"0.17246"
"GO:0006622","protein targeting to lysosome",5,5,3.52,"0.17246"
"GO:0006623","protein targeting to vacuole",5,5,3.52,"0.17246"
"GO:0006642","triglyceride mobilization",5,5,3.52,"0.17246"
"GO:0006787","porphyrin catabolic process",5,5,3.52,"0.17246"
"GO:0007598","blood coagulation, extrinsic pathway",5,5,3.52,"0.17246"
"GO:0008347","glial cell migration",5,5,3.52,"0.17246"
"GO:0009134","nucleoside diphosphate catabolic process",5,5,3.52,"0.17246"
"GO:0009215","purine deoxyribonucleoside triphosphate ...",5,5,3.52,"0.17246"
"GO:0009452","RNA capping",5,5,3.52,"0.17246"
"GO:0010739","positive regulation of protein kinase A ...",5,5,3.52,"0.17246"
"GO:0010871","negative regulation of receptor biosynth...",5,5,3.52,"0.17246"
"GO:0010887","negative regulation of cholesterol stora...",5,5,3.52,"0.17246"
"GO:0010901","regulation of very-low-density lipoprote...",5,5,3.52,"0.17246"
"GO:0015732","prostaglandin transport",5,5,3.52,"0.17246"
"GO:0015791","polyol transport",5,5,3.52,"0.17246"
"GO:0015809","arginine transport",5,5,3.52,"0.17246"
"GO:0016081","synaptic vesicle docking during exocytos...",5,5,3.52,"0.17246"
"GO:0016090","prenol metabolic process",5,5,3.52,"0.17246"
"GO:0016093","polyprenol metabolic process",5,5,3.52,"0.17246"
"GO:0016098","monoterpenoid metabolic process",5,5,3.52,"0.17246"
"GO:0016246","RNA interference",5,5,3.52,"0.17246"
"GO:0016572","histone phosphorylation",5,5,3.52,"0.17246"
"GO:0018346","protein amino acid prenylation",5,5,3.52,"0.17246"
"GO:0019240","citrulline biosynthetic process",5,5,3.52,"0.17246"
"GO:0019563","glycerol catabolic process",5,5,3.52,"0.17246"
"GO:0021554","optic nerve development",5,5,3.52,"0.17246"
"GO:0022027","interkinetic nuclear migration",5,5,3.52,"0.17246"
"GO:0032222","regulation of synaptic transmission, cho...",5,5,3.52,"0.17246"
"GO:0032224","positive regulation of synaptic transmis...",5,5,3.52,"0.17246"
"GO:0032239","regulation of nucleobase, nucleoside, nu...",5,5,3.52,"0.17246"
"GO:0032430","positive regulation of phospholipase A2 ...",5,5,3.52,"0.17246"
"GO:0032604","granulocyte macrophage colony-stimulatin...",5,5,3.52,"0.17246"
"GO:0032905","transforming growth factor-beta1 product...",5,5,3.52,"0.17246"
"GO:0032908","regulation of transforming growth factor...",5,5,3.52,"0.17246"
"GO:0033015","tetrapyrrole catabolic process",5,5,3.52,"0.17246"
"GO:0033540","fatty acid beta-oxidation using acyl-CoA...",5,5,3.52,"0.17246"
"GO:0033631","cell-cell adhesion mediated by integrin",5,5,3.52,"0.17246"
"GO:0033683","nucleotide-excision repair, DNA incision",5,5,3.52,"0.17246"
"GO:0035067","negative regulation of histone acetylati...",5,5,3.52,"0.17246"
"GO:0042026","protein refolding",5,5,3.52,"0.17246"
"GO:0042149","cellular response to glucose starvation",5,5,3.52,"0.17246"
"GO:0042253","granulocyte macrophage colony-stimulatin...",5,5,3.52,"0.17246"
"GO:0042257","ribosomal subunit assembly",5,5,3.52,"0.17246"
"GO:0042537","benzene and derivative metabolic process",5,5,3.52,"0.17246"
"GO:0042723","thiamin and derivative metabolic process",5,5,3.52,"0.17246"
"GO:0042748","circadian sleep/wake cycle, non-REM slee...",5,5,3.52,"0.17246"
"GO:0042832","defense response to protozoan",5,5,3.52,"0.17246"
"GO:0043371","negative regulation of CD4-positive, alp...",5,5,3.52,"0.17246"
"GO:0043568","positive regulation of insulin-like grow...",5,5,3.52,"0.17246"
"GO:0043620","regulation of transcription in response ...",5,5,3.52,"0.17246"
"GO:0045008","depyrimidination",5,5,3.52,"0.17246"
"GO:0045188","regulation of circadian sleep/wake cycle...",5,5,3.52,"0.17246"
"GO:0045226","extracellular polysaccharide biosyntheti...",5,5,3.52,"0.17246"
"GO:0045623","negative regulation of T-helper cell dif...",5,5,3.52,"0.17246"
"GO:0045713","low-density lipoprotein receptor biosynt...",5,5,3.52,"0.17246"
"GO:0045743","positive regulation of fibroblast growth...",5,5,3.52,"0.17246"
"GO:0045780","positive regulation of bone resorption",5,5,3.52,"0.17246"
"GO:0046040","IMP metabolic process",5,5,3.52,"0.17246"
"GO:0046168","glycerol-3-phosphate catabolic process",5,5,3.52,"0.17246"
"GO:0046379","extracellular polysaccharide metabolic p...",5,5,3.52,"0.17246"
"GO:0046852","positive regulation of bone remodeling",5,5,3.52,"0.17246"
"GO:0046874","quinolinate metabolic process",5,5,3.52,"0.17246"
"GO:0050435","beta-amyloid metabolic process",5,5,3.52,"0.17246"
"GO:0050667","homocysteine metabolic process",5,5,3.52,"0.17246"
"GO:0051895","negative regulation of focal adhesion as...",5,5,3.52,"0.17246"
"GO:0060017","parathyroid gland development",5,5,3.52,"0.17246"
"GO:0060285","ciliary cell motility",5,5,3.52,"0.17246"
"GO:0070528","protein kinase C signaling cascade",5,5,3.52,"0.17246"
"GO:0070536","protein K63-linked deubiquitination",5,5,3.52,"0.17246"
"GO:0001959","regulation of cytokine-mediated signalin...",18,15,12.67,"0.17274"
"GO:0030104","water homeostasis",18,15,12.67,"0.17274"
"GO:0030262","apoptotic nuclear changes",18,15,12.67,"0.17274"
"GO:0030728","ovulation",18,15,12.67,"0.17274"
"GO:0032637","interleukin-8 production",18,15,12.67,"0.17274"
"GO:0051693","actin filament capping",18,15,12.67,"0.17274"
"GO:0050657","nucleic acid transport",86,65,60.52,"0.17299"
"GO:0050658","RNA transport",86,65,60.52,"0.17299"
"GO:0051236","establishment of RNA localization",86,65,60.52,"0.17299"
"GO:0001755","neural crest cell migration",22,18,15.48,"0.17361"
"GO:0010524","positive regulation of calcium ion trans...",22,18,15.48,"0.17361"
"GO:0032768","regulation of monooxygenase activity",22,18,15.48,"0.17361"
"GO:0042307","positive regulation of protein import in...",22,18,15.48,"0.17361"
"GO:0070646","protein modification by small protein re...",22,18,15.48,"0.17361"
"GO:0045860","positive regulation of protein kinase ac...",215,158,151.29,"0.17513"
"GO:0051291","protein heterooligomerization",60,46,42.22,"0.17700"
"GO:0051493","regulation of cytoskeleton organization",122,91,85.85,"0.17751"
"GO:0015672","monovalent inorganic cation transport",324,236,227.99,"0.17772"
"GO:0000377","RNA splicing, via transesterification re...",93,70,65.44,"0.17805"
"GO:0000398","nuclear mRNA splicing, via spliceosome",93,70,65.44,"0.17805"
"GO:0010033","response to organic substance",886,636,623.45,"0.17962"
"GO:0002237","response to molecule of bacterial origin",129,96,90.77,"0.18041"
"GO:0009141","nucleoside triphosphate metabolic proces...",136,101,95.7,"0.18299"
"GO:0022414","reproductive process",799,574,562.23,"0.18418"
"GO:0031329","regulation of cellular catabolic process",67,51,47.15,"0.18507"
"GO:0051247","positive regulation of protein metabolic...",260,190,182.95,"0.18508"
"GO:0016569","covalent chromatin modification",143,106,100.62,"0.18530"
"GO:0043065","positive regulation of apoptosis",414,300,291.32,"0.18588"
"GO:0032147","activation of protein kinase activity",107,80,75.29,"0.18632"
"GO:0043549","regulation of kinase activity",351,255,246.99,"0.18717"
"GO:0051224","negative regulation of protein transport",37,29,26.04,"0.18861"
"GO:0006112","energy reserve metabolic process",52,40,36.59,"0.18925"
"GO:0043068","positive regulation of programmed cell d...",417,302,293.43,"0.19003"
"GO:0044255","cellular lipid metabolic process",556,401,391.24,"0.19018"
"GO:0006164","purine nucleotide biosynthetic process",263,192,185.06,"0.19060"
"GO:0052547","regulation of peptidase activity",85,64,59.81,"0.19074"
"GO:0007584","response to nutrient",164,121,115.4,"0.19088"
"GO:0006812","cation transport",587,423,413.05,"0.19161"
"GO:0009310","amine catabolic process",74,56,52.07,"0.19183"
"GO:0022618","ribonucleoprotein complex assembly",74,56,52.07,"0.19183"
"GO:0006695","cholesterol biosynthetic process",33,26,23.22,"0.19405"
"GO:0017148","negative regulation of translation",33,26,23.22,"0.19405"
"GO:0032368","regulation of lipid transport",33,26,23.22,"0.19405"
"GO:0030005","cellular di-, tri-valent inorganic catio...",245,179,172.4,"0.19511"
"GO:0001890","placenta development",92,69,64.74,"0.19545"
"GO:0034599","cellular response to oxidative stress",48,37,33.78,"0.19578"
"GO:0052548","regulation of endopeptidase activity",81,61,57,"0.19755"
"GO:0006629","lipid metabolic process",852,611,599.52,"0.19773"
"GO:0002376","immune system process",1017,728,715.63,"0.19853"
"GO:0014823","response to activity",29,23,20.41,"0.19933"
"GO:0032663","regulation of interleukin-2 production",29,23,20.41,"0.19933"
"GO:0048146","positive regulation of fibroblast prolif...",29,23,20.41,"0.19933"
"GO:0022613","ribonucleoprotein complex biogenesis",174,128,122.44,"0.19969"
"GO:0007606","sensory perception of chemical stimulus",374,271,263.17,"0.20057"
"GO:0010035","response to inorganic substance",248,181,174.51,"0.20096"
"GO:0009199","ribonucleoside triphosphate metabolic pr...",124,92,87.25,"0.20192"
"GO:0001960","negative regulation of cytokine-mediated...",9,8,6.33,"0.20251"
"GO:0002495","antigen processing and presentation of p...",9,8,6.33,"0.20251"
"GO:0002704","negative regulation of leukocyte mediate...",9,8,6.33,"0.20251"
"GO:0002707","negative regulation of lymphocyte mediat...",9,8,6.33,"0.20251"
"GO:0002720","positive regulation of cytokine producti...",9,8,6.33,"0.20251"
"GO:0006596","polyamine biosynthetic process",9,8,6.33,"0.20251"
"GO:0006743","ubiquinone metabolic process",9,8,6.33,"0.20251"
"GO:0006744","ubiquinone biosynthetic process",9,8,6.33,"0.20251"
"GO:0006998","nuclear envelope organization",9,8,6.33,"0.20251"
"GO:0009185","ribonucleoside diphosphate metabolic pro...",9,8,6.33,"0.20251"
"GO:0010288","response to lead ion",9,8,6.33,"0.20251"
"GO:0010869","regulation of receptor biosynthetic proc...",9,8,6.33,"0.20251"
"GO:0019886","antigen processing and presentation of e...",9,8,6.33,"0.20251"
"GO:0030174","regulation of DNA replication initiation",9,8,6.33,"0.20251"
"GO:0030212","hyaluronan metabolic process",9,8,6.33,"0.20251"
"GO:0032769","negative regulation of monooxygenase act...",9,8,6.33,"0.20251"
"GO:0032799","low-density lipoprotein receptor metabol...",9,8,6.33,"0.20251"
"GO:0032862","activation of Rho GTPase activity",9,8,6.33,"0.20251"
"GO:0032958","inositol phosphate biosynthetic process",9,8,6.33,"0.20251"
"GO:0033006","regulation of mast cell activation durin...",9,8,6.33,"0.20251"
"GO:0033205","cytokinesis during cell cycle",9,8,6.33,"0.20251"
"GO:0042228","interleukin-8 biosynthetic process",9,8,6.33,"0.20251"
"GO:0042572","retinol metabolic process",9,8,6.33,"0.20251"
"GO:0042753","positive regulation of circadian rhythm",9,8,6.33,"0.20251"
"GO:0043304","regulation of mast cell degranulation",9,8,6.33,"0.20251"
"GO:0043516","regulation of DNA damage response, signa...",9,8,6.33,"0.20251"
"GO:0045426","quinone cofactor biosynthetic process",9,8,6.33,"0.20251"
"GO:0045830","positive regulation of isotype switching",9,8,6.33,"0.20251"
"GO:0046641","positive regulation of alpha-beta T cell...",9,8,6.33,"0.20251"
"GO:0046902","regulation of mitochondrial membrane per...",9,8,6.33,"0.20251"
"GO:0047496","vesicle transport along microtubule",9,8,6.33,"0.20251"
"GO:0048199","vesicle targeting, to, from or within Go...",9,8,6.33,"0.20251"
"GO:0051131","chaperone-mediated protein complex assem...",9,8,6.33,"0.20251"
"GO:0051904","pigment granule transport",9,8,6.33,"0.20251"
"GO:0071174","mitotic cell cycle spindle checkpoint",9,8,6.33,"0.20251"
"GO:0005977","glycogen metabolic process",44,34,30.96,"0.20258"
"GO:0006073","cellular glucan metabolic process",44,34,30.96,"0.20258"
"GO:0044042","glucan metabolic process",44,34,30.96,"0.20258"
"GO:0000003","reproduction",803,576,565.04,"0.20272"
"GO:0002687","positive regulation of leukocyte migrati...",25,20,17.59,"0.20424"
"GO:0009069","serine family amino acid metabolic proce...",25,20,17.59,"0.20424"
"GO:0032602","chemokine production",25,20,17.59,"0.20424"
"GO:0016032","viral reproduction",66,50,46.44,"0.20602"
"GO:0006897","endocytosis",237,173,166.77,"0.20626"
"GO:0010324","membrane invagination",237,173,166.77,"0.20626"
"GO:0019725","cellular homeostasis",495,357,348.31,"0.20642"
"GO:0007622","rhythmic behavior",21,17,14.78,"0.20839"
"GO:0008038","neuron recognition",21,17,14.78,"0.20839"
"GO:0010743","regulation of macrophage derived foam ce...",21,17,14.78,"0.20839"
"GO:0016338","calcium-independent cell-cell adhesion",21,17,14.78,"0.20839"
"GO:0043967","histone H4 acetylation",21,17,14.78,"0.20839"
"GO:0048041","focal adhesion assembly",21,17,14.78,"0.20839"
"GO:0050931","pigment cell differentiation",21,17,14.78,"0.20839"
"GO:0051353","positive regulation of oxidoreductase ac...",21,17,14.78,"0.20839"
"GO:0001542","ovulation from ovarian follicle",13,11,9.15,"0.21045"
"GO:0001556","oocyte maturation",13,11,9.15,"0.21045"
"GO:0001773","myeloid dendritic cell activation",13,11,9.15,"0.21045"
"GO:0001832","blastocyst growth",13,11,9.15,"0.21045"
"GO:0002711","positive regulation of T cell mediated i...",13,11,9.15,"0.21045"
"GO:0006027","glycosaminoglycan catabolic process",13,11,9.15,"0.21045"
"GO:0006309","DNA fragmentation involved in apoptosis",13,11,9.15,"0.21045"
"GO:0007339","binding of sperm to zona pellucida",13,11,9.15,"0.21045"
"GO:0009074","aromatic amino acid family catabolic pro...",13,11,9.15,"0.21045"
"GO:0010812","negative regulation of cell-substrate ad...",13,11,9.15,"0.21045"
"GO:0032722","positive regulation of chemokine product...",13,11,9.15,"0.21045"
"GO:0032800","receptor biosynthetic process",13,11,9.15,"0.21045"
"GO:0043372","positive regulation of CD4-positive, alp...",13,11,9.15,"0.21045"
"GO:0045408","regulation of interleukin-6 biosynthetic...",13,11,9.15,"0.21045"
"GO:0046640","regulation of alpha-beta T cell prolifer...",13,11,9.15,"0.21045"
"GO:0050853","B cell receptor signaling pathway",13,11,9.15,"0.21045"
"GO:0051084","'de novo' posttranslational protein fold...",13,11,9.15,"0.21045"
"GO:0051875","pigment granule localization",13,11,9.15,"0.21045"
"GO:0006921","cell structure disassembly during apopto...",17,14,11.96,"0.21101"
"GO:0009084","glutamine family amino acid biosynthetic...",17,14,11.96,"0.21101"
"GO:0019438","aromatic compound biosynthetic process",17,14,11.96,"0.21101"
"GO:0031111","negative regulation of microtubule polym...",17,14,11.96,"0.21101"
"GO:0034103","regulation of tissue remodeling",17,14,11.96,"0.21101"
"GO:0042745","circadian sleep/wake cycle",17,14,11.96,"0.21101"
"GO:0043370","regulation of CD4-positive, alpha beta T...",17,14,11.96,"0.21101"
"GO:0007608","sensory perception of smell",331,240,232.91,"0.21187"
"GO:0043388","positive regulation of DNA binding",73,55,51.37,"0.21224"
"GO:0009416","response to light stimulus",141,104,99.22,"0.21494"
"GO:0010942","positive regulation of cell death",421,304,296.24,"0.21643"
"GO:0007589","body fluid secretion",36,28,25.33,"0.21702"
"GO:0019319","hexose biosynthetic process",36,28,25.33,"0.21702"
"GO:0031348","negative regulation of defense response",36,28,25.33,"0.21702"
"GO:0033044","regulation of chromosome organization",36,28,25.33,"0.21702"
"GO:0050921","positive regulation of chemotaxis",36,28,25.33,"0.21702"
"GO:0006631","fatty acid metabolic process",222,162,156.21,"0.21781"
"GO:0009205","purine ribonucleoside triphosphate metab...",123,91,86.55,"0.21826"
"GO:0051170","nuclear import",123,91,86.55,"0.21826"
"GO:0006800","oxygen and reactive oxygen species metab...",69,52,48.55,"0.22018"
"GO:0070887","cellular response to chemical stimulus",365,264,256.84,"0.22029"
"GO:0006909","phagocytosis",58,44,40.81,"0.22179"
"GO:0033674","positive regulation of kinase activity",225,164,158.32,"0.22428"
"GO:0000070","mitotic sister chromatid segregation",32,25,22.52,"0.22465"
"GO:0002541","activation of plasma proteins involved i...",32,25,22.52,"0.22465"
"GO:0002705","positive regulation of leukocyte mediate...",32,25,22.52,"0.22465"
"GO:0002708","positive regulation of lymphocyte mediat...",32,25,22.52,"0.22465"
"GO:0030193","regulation of blood coagulation",32,25,22.52,"0.22465"
"GO:0045087","innate immune response",165,121,116.1,"0.22696"
"GO:0006518","peptide metabolic process",43,33,30.26,"0.22985"
"GO:0033692","cellular polysaccharide biosynthetic pro...",43,33,30.26,"0.22985"
"GO:0051050","positive regulation of transport",242,176,170.29,"0.23079"
"GO:0002381","immunoglobulin production during immune ...",28,22,19.7,"0.23250"
"GO:0008585","female gonad development",72,54,50.66,"0.23409"
"GO:0032496","response to lipopolysaccharide",122,90,85.85,"0.23544"
"GO:0032101","regulation of response to external stimu...",175,128,123.14,"0.23548"
"GO:0007254","JNK cascade",97,72,68.26,"0.23681"
"GO:0034504","protein localization in nucleus",136,100,95.7,"0.23849"
"GO:0043281","regulation of caspase activity",79,59,55.59,"0.23862"
"GO:0001818","negative regulation of cytokine producti...",39,30,27.44,"0.23885"
"GO:0022900","electron transport chain",104,77,73.18,"0.23944"
"GO:0051592","response to calcium ion",50,38,35.18,"0.23949"
"GO:0009066","aspartate family amino acid metabolic pr...",24,19,16.89,"0.24049"
"GO:0030433","ER-associated protein catabolic process",24,19,16.89,"0.24049"
"GO:0030837","negative regulation of actin filament po...",24,19,16.89,"0.24049"
"GO:0031343","positive regulation of cell killing",24,19,16.89,"0.24049"
"GO:0048284","organelle fusion",24,19,16.89,"0.24049"
"GO:0050777","negative regulation of immune response",24,19,16.89,"0.24049"
"GO:0050803","regulation of synapse structure and acti...",24,19,16.89,"0.24049"
"GO:0051129","negative regulation of cellular componen...",150,110,105.55,"0.24066"
"GO:0009142","nucleoside triphosphate biosynthetic pro...",111,82,78.11,"0.24166"
"GO:0046822","regulation of nucleocytoplasmic transpor...",68,51,47.85,"0.24315"
"GO:0032270","positive regulation of cellular protein ...",248,180,174.51,"0.24329"
"GO:0007338","single fertilization",57,43,40.11,"0.24692"
"GO:0016197","endosome transport",57,43,40.11,"0.24692"
"GO:0051028","mRNA transport",75,56,52.77,"0.24774"
"GO:0006958","complement activation, classical pathway",20,16,14.07,"0.24841"
"GO:0007030","Golgi organization",20,16,14.07,"0.24841"
"GO:0009261","ribonucleotide catabolic process",20,16,14.07,"0.24841"
"GO:0043149","stress fiber assembly",20,16,14.07,"0.24841"
"GO:0046131","pyrimidine ribonucleoside metabolic proc...",20,16,14.07,"0.24841"
"GO:0060079","regulation of excitatory postsynaptic me...",20,16,14.07,"0.24841"
"GO:0016445","somatic diversification of immunoglobuli...",35,27,24.63,"0.24842"
"GO:0042990","regulation of transcription factor impor...",35,27,24.63,"0.24842"
"GO:0042991","transcription factor import into nucleus",35,27,24.63,"0.24842"
"GO:0060711","labyrinthine layer development",35,27,24.63,"0.24842"
"GO:0006403","RNA localization",89,66,62.63,"0.25454"
"GO:0030003","cellular cation homeostasis",268,194,188.58,"0.25480"
"GO:0001958","endochondral ossification",16,13,11.26,"0.25581"
"GO:0002262","myeloid cell homeostasis",16,13,11.26,"0.25581"
"GO:0003009","skeletal muscle contraction",16,13,11.26,"0.25581"
"GO:0007062","sister chromatid cohesion",16,13,11.26,"0.25581"
"GO:0009081","branched chain family amino acid metabol...",16,13,11.26,"0.25581"
"GO:0009132","nucleoside diphosphate metabolic process",16,13,11.26,"0.25581"
"GO:0009595","detection of biotic stimulus",16,13,11.26,"0.25581"
"GO:0022410","circadian sleep/wake cycle process",16,13,11.26,"0.25581"
"GO:0032321","positive regulation of Rho GTPase activi...",16,13,11.26,"0.25581"
"GO:0032677","regulation of interleukin-8 production",16,13,11.26,"0.25581"
"GO:0042744","hydrogen peroxide catabolic process",16,13,11.26,"0.25581"
"GO:0042749","regulation of circadian sleep/wake cycle",16,13,11.26,"0.25581"
"GO:0045187","regulation of circadian sleep/wake cycle...",16,13,11.26,"0.25581"
"GO:0046633","alpha-beta T cell proliferation",16,13,11.26,"0.25581"
"GO:0050802","circadian sleep/wake cycle, sleep",16,13,11.26,"0.25581"
"GO:0051897","positive regulation of protein kinase B ...",16,13,11.26,"0.25581"
"GO:0060713","labyrinthine layer morphogenesis",16,13,11.26,"0.25581"
"GO:0006497","protein amino acid lipidation",53,40,37.29,"0.25699"
"GO:0045580","regulation of T cell differentiation",53,40,37.29,"0.25699"
"GO:0051591","response to cAMP",53,40,37.29,"0.25699"
"GO:0006754","ATP biosynthetic process",96,71,67.55,"0.25706"
"GO:0009746","response to hexose stimulus",71,53,49.96,"0.25739"
"GO:0034284","response to monosaccharide stimulus",71,53,49.96,"0.25739"
"GO:0001666","response to hypoxia",156,114,109.77,"0.25764"
"GO:0006664","glycolipid metabolic process",31,24,21.81,"0.25863"
"GO:0007050","cell cycle arrest",103,76,72.48,"0.25912"
"GO:0001942","hair follicle development",42,32,29.55,"0.25960"
"GO:0007173","epidermal growth factor receptor signali...",42,32,29.55,"0.25960"
"GO:0022404","molting cycle process",42,32,29.55,"0.25960"
"GO:0022405","hair cycle process",42,32,29.55,"0.25960"
"GO:0002820","negative regulation of adaptive immune r...",12,10,8.44,"0.26159"
"GO:0002823","negative regulation of adaptive immune r...",12,10,8.44,"0.26159"
"GO:0007250","activation of NF-kappaB-inducing kinase ...",12,10,8.44,"0.26159"
"GO:0009312","oligosaccharide biosynthetic process",12,10,8.44,"0.26159"
"GO:0021513","spinal cord dorsal/ventral patterning",12,10,8.44,"0.26159"
"GO:0021602","cranial nerve morphogenesis",12,10,8.44,"0.26159"
"GO:0032613","interleukin-10 production",12,10,8.44,"0.26159"
"GO:0034375","high-density lipoprotein particle remode...",12,10,8.44,"0.26159"
"GO:0042033","chemokine biosynthetic process",12,10,8.44,"0.26159"
"GO:0050702","interleukin-1 beta secretion",12,10,8.44,"0.26159"
"GO:0050755","chemokine metabolic process",12,10,8.44,"0.26159"
"GO:0050856","regulation of T cell receptor signaling ...",12,10,8.44,"0.26159"
"GO:0051354","negative regulation of oxidoreductase ac...",12,10,8.44,"0.26159"
