"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0031348","negative regulation of defense response",36,22,20.27,"0.34138"
"GO:0040017","positive regulation of locomotion",36,22,20.27,"0.34138"
"GO:0045766","positive regulation of angiogenesis",36,22,20.27,"0.34138"
"GO:0050921","positive regulation of chemotaxis",36,22,20.27,"0.34138"
"GO:0001919","regulation of receptor recycling",7,5,3.94,"0.34199"
"GO:0002369","T cell cytokine production",7,5,3.94,"0.34199"
"GO:0002755","MyD88-dependent toll-like receptor signa...",7,5,3.94,"0.34199"
"GO:0006002","fructose 6-phosphate metabolic process",7,5,3.94,"0.34199"
"GO:0006122","mitochondrial electron transport, ubiqui...",7,5,3.94,"0.34199"
"GO:0006301","postreplication repair",7,5,3.94,"0.34199"
"GO:0006448","regulation of translational elongation",7,5,3.94,"0.34199"
"GO:0006621","protein retention in ER lumen",7,5,3.94,"0.34199"
"GO:0006661","phosphatidylinositol biosynthetic proces...",7,5,3.94,"0.34199"
"GO:0006924","activation-induced cell death of T cells",7,5,3.94,"0.34199"
"GO:0007007","inner mitochondrial membrane organizatio...",7,5,3.94,"0.34199"
"GO:0007603","phototransduction, visible light",7,5,3.94,"0.34199"
"GO:0009120","deoxyribonucleoside metabolic process",7,5,3.94,"0.34199"
"GO:0009404","toxin metabolic process",7,5,3.94,"0.34199"
"GO:0010872","regulation of cholesterol esterification",7,5,3.94,"0.34199"
"GO:0010873","positive regulation of cholesterol ester...",7,5,3.94,"0.34199"
"GO:0015810","aspartate transport",7,5,3.94,"0.34199"
"GO:0015838","betaine transport",7,5,3.94,"0.34199"
"GO:0015879","carnitine transport",7,5,3.94,"0.34199"
"GO:0016255","attachment of GPI anchor to protein",7,5,3.94,"0.34199"
"GO:0019317","fucose catabolic process",7,5,3.94,"0.34199"
"GO:0031112","positive regulation of microtubule polym...",7,5,3.94,"0.34199"
"GO:0032229","negative regulation of synaptic transmis...",7,5,3.94,"0.34199"
"GO:0032465","regulation of cytokinesis",7,5,3.94,"0.34199"
"GO:0032855","positive regulation of Rac GTPase activi...",7,5,3.94,"0.34199"
"GO:0033137","negative regulation of peptidyl-serine p...",7,5,3.94,"0.34199"
"GO:0033146","regulation of estrogen receptor signalin...",7,5,3.94,"0.34199"
"GO:0034374","low-density lipoprotein particle remodel...",7,5,3.94,"0.34199"
"GO:0034379","very-low-density lipoprotein particle as...",7,5,3.94,"0.34199"
"GO:0042355","L-fucose catabolic process",7,5,3.94,"0.34199"
"GO:0042574","retinal metabolic process",7,5,3.94,"0.34199"
"GO:0042711","maternal behavior",7,5,3.94,"0.34199"
"GO:0043044","ATP-dependent chromatin remodeling",7,5,3.94,"0.34199"
"GO:0043114","regulation of vascular permeability",7,5,3.94,"0.34199"
"GO:0043171","peptide catabolic process",7,5,3.94,"0.34199"
"GO:0043243","positive regulation of protein complex d...",7,5,3.94,"0.34199"
"GO:0043288","apocarotenoid metabolic process",7,5,3.94,"0.34199"
"GO:0045059","positive thymic T cell selection",7,5,3.94,"0.34199"
"GO:0045586","regulation of gamma-delta T cell differe...",7,5,3.94,"0.34199"
"GO:0045588","positive regulation of gamma-delta T cel...",7,5,3.94,"0.34199"
"GO:0046174","polyol catabolic process",7,5,3.94,"0.34199"
"GO:0046459","short-chain fatty acid metabolic process",7,5,3.94,"0.34199"
"GO:0046473","phosphatidic acid metabolic process",7,5,3.94,"0.34199"
"GO:0046643","regulation of gamma-delta T cell activat...",7,5,3.94,"0.34199"
"GO:0046645","positive regulation of gamma-delta T cel...",7,5,3.94,"0.34199"
"GO:0046835","carbohydrate phosphorylation",7,5,3.94,"0.34199"
"GO:0048268","clathrin coat assembly",7,5,3.94,"0.34199"
"GO:0050746","regulation of lipoprotein metabolic proc...",7,5,3.94,"0.34199"
"GO:0050858","negative regulation of antigen receptor-...",7,5,3.94,"0.34199"
"GO:0050860","negative regulation of T cell receptor s...",7,5,3.94,"0.34199"
"GO:0051290","protein heterotetramerization",7,5,3.94,"0.34199"
"GO:0051654","establishment of mitochondrion localizat...",7,5,3.94,"0.34199"
"GO:0051972","regulation of telomerase activity",7,5,3.94,"0.34199"
"GO:0060080","regulation of inhibitory postsynaptic me...",7,5,3.94,"0.34199"
"GO:0060192","negative regulation of lipase activity",7,5,3.94,"0.34199"
"GO:0060271","cilium morphogenesis",7,5,3.94,"0.34199"
"GO:0060405","regulation of penile erection",7,5,3.94,"0.34199"
"GO:0060526","prostate glandular acinus morphogenesis",7,5,3.94,"0.34199"
"GO:0060527","prostate epithelial cord arborization in...",7,5,3.94,"0.34199"
"GO:0060746","parental behavior",7,5,3.94,"0.34199"
"GO:0060770","negative regulation of epithelial cell p...",7,5,3.94,"0.34199"
"GO:0070613","regulation of protein processing",7,5,3.94,"0.34199"
"GO:0009395","phospholipid catabolic process",24,15,13.51,"0.34492"
"GO:0060078","regulation of postsynaptic membrane pote...",24,15,13.51,"0.34492"
"GO:0002440","production of molecular mediator of immu...",69,41,38.84,"0.34501"
"GO:0042542","response to hydrogen peroxide",69,41,38.84,"0.34501"
"GO:0048583","regulation of response to stimulus",473,271,266.26,"0.34522"
"GO:0016044","membrane organization",392,225,220.67,"0.34663"
"GO:0001935","endothelial cell proliferation",43,26,24.21,"0.34738"
"GO:0032886","regulation of microtubule-based process",43,26,24.21,"0.34738"
"GO:0033692","cellular polysaccharide biosynthetic pro...",43,26,24.21,"0.34738"
"GO:0045732","positive regulation of protein catabolic...",43,26,24.21,"0.34738"
"GO:0000302","response to reactive oxygen species",83,49,46.72,"0.34817"
"GO:0042440","pigment metabolic process",50,30,28.15,"0.35160"
"GO:0030168","platelet activation",31,19,17.45,"0.35462"
"GO:0031109","microtubule polymerization or depolymeri...",31,19,17.45,"0.35462"
"GO:0051707","response to other organism",329,189,185.2,"0.35601"
"GO:0051345","positive regulation of hydrolase activit...",176,102,99.07,"0.35638"
"GO:0051168","nuclear export",64,38,36.03,"0.35679"
"GO:0015992","proton transport",71,42,39.97,"0.35834"
"GO:0006282","regulation of DNA repair",19,12,10.7,"0.35861"
"GO:0009154","purine ribonucleotide catabolic process",19,12,10.7,"0.35861"
"GO:0010469","regulation of receptor activity",19,12,10.7,"0.35861"
"GO:0016574","histone ubiquitination",19,12,10.7,"0.35861"
"GO:0031124","mRNA 3'-end processing",19,12,10.7,"0.35861"
"GO:0034367","macromolecular complex remodeling",19,12,10.7,"0.35861"
"GO:0034368","protein-lipid complex remodeling",19,12,10.7,"0.35861"
"GO:0034369","plasma lipoprotein particle remodeling",19,12,10.7,"0.35861"
"GO:0050926","regulation of positive chemotaxis",19,12,10.7,"0.35861"
"GO:0050927","positive regulation of positive chemotax...",19,12,10.7,"0.35861"
"GO:0009416","response to light stimulus",141,82,79.37,"0.35945"
"GO:0048144","fibroblast proliferation",38,23,21.39,"0.36076"
"GO:0048145","regulation of fibroblast proliferation",38,23,21.39,"0.36076"
"GO:0019725","cellular homeostasis",495,283,278.65,"0.36163"
"GO:0006914","autophagy",45,27,25.33,"0.36483"
"GO:0009260","ribonucleotide biosynthetic process",136,79,76.56,"0.36914"
"GO:0001910","regulation of leukocyte mediated cytotox...",26,16,14.64,"0.36940"
"GO:0030431","sleep",26,16,14.64,"0.36940"
"GO:0051209","release of sequestered calcium ion into ...",26,16,14.64,"0.36940"
"GO:0051282","regulation of sequestering of calcium io...",26,16,14.64,"0.36940"
"GO:0051283","negative regulation of sequestering of c...",26,16,14.64,"0.36940"
"GO:0051607","defense response to virus",26,16,14.64,"0.36940"
"GO:0070661","leukocyte proliferation",129,75,72.62,"0.36981"
"GO:0006665","sphingolipid metabolic process",73,43,41.09,"0.37144"
"GO:0006818","hydrogen transport",73,43,41.09,"0.37144"
"GO:0002376","immune system process",1033,587,581.5,"0.37245"
"GO:0001937","negative regulation of endothelial cell ...",14,9,7.88,"0.37398"
"GO:0002920","regulation of humoral immune response",14,9,7.88,"0.37398"
"GO:0006595","polyamine metabolic process",14,9,7.88,"0.37398"
"GO:0006835","dicarboxylic acid transport",14,9,7.88,"0.37398"
"GO:0006949","syncytium formation",14,9,7.88,"0.37398"
"GO:0007026","negative regulation of microtubule depol...",14,9,7.88,"0.37398"
"GO:0007176","regulation of epidermal growth factor re...",14,9,7.88,"0.37398"
"GO:0008088","axon cargo transport",14,9,7.88,"0.37398"
"GO:0008334","histone mRNA metabolic process",14,9,7.88,"0.37398"
"GO:0009148","pyrimidine nucleoside triphosphate biosy...",14,9,7.88,"0.37398"
"GO:0031114","regulation of microtubule depolymerizati...",14,9,7.88,"0.37398"
"GO:0032608","interferon-beta production",14,9,7.88,"0.37398"
"GO:0032648","regulation of interferon-beta production",14,9,7.88,"0.37398"
"GO:0032729","positive regulation of interferon-gamma ...",14,9,7.88,"0.37398"
"GO:0033003","regulation of mast cell activation",14,9,7.88,"0.37398"
"GO:0045061","thymic T cell selection",14,9,7.88,"0.37398"
"GO:0045851","pH reduction",14,9,7.88,"0.37398"
"GO:0050854","regulation of antigen receptor-mediated ...",14,9,7.88,"0.37398"
"GO:0006695","cholesterol biosynthetic process",33,20,18.58,"0.37560"
"GO:0006984","ER-nuclear signaling pathway",33,20,18.58,"0.37560"
"GO:0022600","digestive system process",40,24,22.52,"0.37937"
"GO:0009607","response to biotic stimulus",420,240,236.43,"0.38010"
"GO:0002377","immunoglobulin production",54,32,30.4,"0.38312"
"GO:0010565","regulation of cellular ketone metabolic ...",61,36,34.34,"0.38391"
"GO:0002274","myeloid leukocyte activation",75,44,42.22,"0.38429"
"GO:0002367","cytokine production during immune respon...",21,13,11.82,"0.38629"
"GO:0002831","regulation of response to biotic stimulu...",21,13,11.82,"0.38629"
"GO:0006783","heme biosynthetic process",21,13,11.82,"0.38629"
"GO:0014047","glutamate secretion",21,13,11.82,"0.38629"
"GO:0016338","calcium-independent cell-cell adhesion",21,13,11.82,"0.38629"
"GO:0017144","drug metabolic process",21,13,11.82,"0.38629"
"GO:0019079","viral genome replication",21,13,11.82,"0.38629"
"GO:0031532","actin cytoskeleton reorganization",21,13,11.82,"0.38629"
"GO:0043967","histone H4 acetylation",21,13,11.82,"0.38629"
"GO:0001914","regulation of T cell mediated cytotoxici...",9,6,5.07,"0.39166"
"GO:0002532","production of molecular mediator of acut...",9,6,5.07,"0.39166"
"GO:0002704","negative regulation of leukocyte mediate...",9,6,5.07,"0.39166"
"GO:0002707","negative regulation of lymphocyte mediat...",9,6,5.07,"0.39166"
"GO:0006110","regulation of glycolysis",9,6,5.07,"0.39166"
"GO:0006415","translational termination",9,6,5.07,"0.39166"
"GO:0006998","nuclear envelope organization",9,6,5.07,"0.39166"
"GO:0010889","regulation of sequestering of triglyceri...",9,6,5.07,"0.39166"
"GO:0015721","bile acid and bile salt transport",9,6,5.07,"0.39166"
"GO:0021756","striatum development",9,6,5.07,"0.39166"
"GO:0031113","regulation of microtubule polymerization",9,6,5.07,"0.39166"
"GO:0032874","positive regulation of stress-activated ...",9,6,5.07,"0.39166"
"GO:0033700","phospholipid efflux",9,6,5.07,"0.39166"
"GO:0034121","regulation of toll-like receptor signali...",9,6,5.07,"0.39166"
"GO:0042354","L-fucose metabolic process",9,6,5.07,"0.39166"
"GO:0045060","negative thymic T cell selection",9,6,5.07,"0.39166"
"GO:0046902","regulation of mitochondrial membrane per...",9,6,5.07,"0.39166"
"GO:0050913","sensory perception of bitter taste",9,6,5.07,"0.39166"
"GO:0051131","chaperone-mediated protein complex assem...",9,6,5.07,"0.39166"
"GO:0060119","inner ear receptor cell development",9,6,5.07,"0.39166"
"GO:0060712","spongiotrophoblast layer development",9,6,5.07,"0.39166"
"GO:0006487","protein amino acid N-linked glycosylatio...",28,17,15.76,"0.39234"
"GO:0050953","sensory perception of light stimulus",200,115,112.58,"0.39271"
"GO:0006446","regulation of translational initiation",35,21,19.7,"0.39556"
"GO:0006968","cellular defense response",49,29,27.58,"0.39804"
"GO:0002822","regulation of adaptive immune response b...",56,33,31.52,"0.39824"
"GO:0010942","positive regulation of cell death",421,240,236.99,"0.40183"
"GO:0009987","cellular process",11637,6556,6550.74,"0.40341"
"GO:0006694","steroid biosynthetic process",100,58,56.29,"0.40508"
"GO:0000097","sulfur amino acid biosynthetic process",16,10,9.01,"0.40626"
"GO:0002437","inflammatory response to antigenic stimu...",16,10,9.01,"0.40626"
"GO:0003009","skeletal muscle contraction",16,10,9.01,"0.40626"
"GO:0009147","pyrimidine nucleoside triphosphate metab...",16,10,9.01,"0.40626"
"GO:0031575","G1/S transition checkpoint",16,10,9.01,"0.40626"
"GO:0032321","positive regulation of Rho GTPase activi...",16,10,9.01,"0.40626"
"GO:0032677","regulation of interleukin-8 production",16,10,9.01,"0.40626"
"GO:0033598","mammary gland epithelial cell proliferat...",16,10,9.01,"0.40626"
"GO:0043043","peptide biosynthetic process",16,10,9.01,"0.40626"
"GO:0008643","carbohydrate transport",86,50,48.41,"0.40792"
"GO:0032602","chemokine production",23,14,12.95,"0.41169"
"GO:0035303","regulation of dephosphorylation",23,14,12.95,"0.41169"
"GO:0050918","positive chemotaxis",23,14,12.95,"0.41169"
"GO:0051180","vitamin transport",23,14,12.95,"0.41169"
"GO:0055007","cardiac muscle cell differentiation",23,14,12.95,"0.41169"
"GO:0043473","pigmentation",65,38,36.59,"0.41183"
"GO:0006909","phagocytosis",58,34,32.65,"0.41293"
"GO:0019722","calcium-mediated signaling",51,30,28.71,"0.41384"
"GO:0051494","negative regulation of cytoskeleton orga...",51,30,28.71,"0.41384"
"GO:0006094","gluconeogenesis",30,18,16.89,"0.41388"
"GO:0031123","RNA 3'-end processing",30,18,16.89,"0.41388"
"GO:0031341","regulation of cell killing",30,18,16.89,"0.41388"
"GO:0009150","purine ribonucleotide metabolic process",146,84,82.19,"0.41415"
"GO:0048520","positive regulation of behavior",44,26,24.77,"0.41444"
"GO:0050868","negative regulation of T cell activation",44,26,24.77,"0.41444"
"GO:0046634","regulation of alpha-beta T cell activati...",37,22,20.83,"0.41457"
"GO:0007601","visual perception",199,114,112.02,"0.41686"
"GO:0040029","regulation of gene expression, epigeneti...",88,51,49.54,"0.41953"
"GO:0006486","protein amino acid glycosylation",111,64,62.48,"0.42421"
"GO:0043413","biopolymer glycosylation",111,64,62.48,"0.42421"
"GO:0070085","glycosylation",111,64,62.48,"0.42421"
"GO:0080134","regulation of response to stress",277,158,155.93,"0.42475"
"GO:0007270","nerve-nerve synaptic transmission",67,39,37.72,"0.42528"
"GO:0019233","sensory perception of pain",53,31,29.83,"0.42912"
"GO:0001541","ovarian follicle development",46,27,25.89,"0.43097"
"GO:0001774","microglial cell activation",11,7,6.19,"0.43140"
"GO:0002070","epithelial cell maturation",11,7,6.19,"0.43140"
"GO:0002886","regulation of myeloid leukocyte mediated...",11,7,6.19,"0.43140"
"GO:0006360","transcription from RNA polymerase I prom...",11,7,6.19,"0.43140"
"GO:0006525","arginine metabolic process",11,7,6.19,"0.43140"
"GO:0006699","bile acid biosynthetic process",11,7,6.19,"0.43140"
"GO:0007252","I-kappaB phosphorylation",11,7,6.19,"0.43140"
"GO:0008207","C21-steroid hormone metabolic process",11,7,6.19,"0.43140"
"GO:0010884","positive regulation of lipid storage",11,7,6.19,"0.43140"
"GO:0010888","negative regulation of lipid storage",11,7,6.19,"0.43140"
"GO:0014074","response to purine",11,7,6.19,"0.43140"
"GO:0030826","regulation of cGMP biosynthetic process",11,7,6.19,"0.43140"
"GO:0031294","lymphocyte costimulation",11,7,6.19,"0.43140"
"GO:0031295","T cell costimulation",11,7,6.19,"0.43140"
"GO:0032494","response to peptidoglycan",11,7,6.19,"0.43140"
"GO:0042359","vitamin D metabolic process",11,7,6.19,"0.43140"
"GO:0042771","DNA damage response, signal transduction...",11,7,6.19,"0.43140"
"GO:0045123","cellular extravasation",11,7,6.19,"0.43140"
"GO:0045342","MHC class II biosynthetic process",11,7,6.19,"0.43140"
"GO:0048820","hair follicle maturation",11,7,6.19,"0.43140"
"GO:0050709","negative regulation of protein secretion",11,7,6.19,"0.43140"
"GO:0055070","copper ion homeostasis",11,7,6.19,"0.43140"
"GO:0001101","response to acid",39,23,21.95,"0.43270"
"GO:0006809","nitric oxide biosynthetic process",39,23,21.95,"0.43270"
"GO:0043506","regulation of JUN kinase activity",39,23,21.95,"0.43270"
"GO:0009409","response to cold",32,19,18.01,"0.43417"
"GO:0033993","response to lipid",32,19,18.01,"0.43417"
"GO:0050663","cytokine secretion",32,19,18.01,"0.43417"
"GO:0010259","multicellular organismal aging",18,11,10.13,"0.43489"
"GO:0030728","ovulation",18,11,10.13,"0.43489"
"GO:0046520","sphingoid biosynthetic process",18,11,10.13,"0.43489"
"GO:0050792","regulation of viral reproduction",18,11,10.13,"0.43489"
"GO:0051318","G1 phase",18,11,10.13,"0.43489"
"GO:0001754","eye photoreceptor cell differentiation",25,15,14.07,"0.43512"
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",25,15,14.07,"0.43512"
"GO:0007257","activation of JUN kinase activity",25,15,14.07,"0.43512"
"GO:0030593","neutrophil chemotaxis",25,15,14.07,"0.43512"
"GO:0032570","response to progesterone stimulus",25,15,14.07,"0.43512"
"GO:0042130","negative regulation of T cell proliferat...",25,15,14.07,"0.43512"
"GO:0042461","photoreceptor cell development",25,15,14.07,"0.43512"
"GO:0050707","regulation of cytokine secretion",25,15,14.07,"0.43512"
"GO:0009152","purine ribonucleotide biosynthetic proce...",129,74,72.62,"0.43890"
"GO:0043068","positive regulation of programmed cell d...",416,236,234.18,"0.44791"
"GO:0031647","regulation of protein stability",41,24,23.08,"0.45000"
"GO:0042100","B cell proliferation",41,24,23.08,"0.45000"
"GO:0043507","positive regulation of JUN kinase activi...",34,20,19.14,"0.45331"
"GO:0070372","regulation of ERK1 and ERK2 cascade",34,20,19.14,"0.45331"
"GO:0031347","regulation of defense response",140,80,78.81,"0.45432"
"GO:0042129","regulation of T cell proliferation",64,37,36.03,"0.45459"
"GO:0006081","cellular aldehyde metabolic process",27,16,15.2,"0.45684"
"GO:0042168","heme metabolic process",27,16,15.2,"0.45684"
"GO:0050830","defense response to Gram-positive bacter...",27,16,15.2,"0.45684"
"GO:0070667","negative regulation of mast cell prolife...",27,16,15.2,"0.45684"
"GO:0002819","regulation of adaptive immune response",57,33,32.09,"0.45823"
"GO:0045088","regulation of innate immune response",57,33,32.09,"0.45823"
"GO:0006643","membrane lipid metabolic process",80,46,45.03,"0.45993"
"GO:0043065","positive regulation of apoptosis",413,234,232.49,"0.46016"
"GO:0000086","G2/M transition of mitotic cell cycle",20,12,11.26,"0.46059"
"GO:0002709","regulation of T cell mediated immunity",20,12,11.26,"0.46059"
"GO:0009143","nucleoside triphosphate catabolic proces...",20,12,11.26,"0.46059"
"GO:0009311","oligosaccharide metabolic process",20,12,11.26,"0.46059"
"GO:0032231","regulation of actin filament bundle form...",20,12,11.26,"0.46059"
"GO:0045907","positive regulation of vasoconstriction",20,12,11.26,"0.46059"
"GO:0046688","response to copper ion",20,12,11.26,"0.46059"
"GO:0060193","positive regulation of lipase activity",73,42,41.09,"0.46367"
"GO:0042113","B cell activation",119,68,66.99,"0.46367"
"GO:0002448","mast cell mediated immunity",13,8,7.32,"0.46450"
"GO:0002711","positive regulation of T cell mediated i...",13,8,7.32,"0.46450"
"GO:0006200","ATP catabolic process",13,8,7.32,"0.46450"
"GO:0006241","CTP biosynthetic process",13,8,7.32,"0.46450"
"GO:0006555","methionine metabolic process",13,8,7.32,"0.46450"
"GO:0009208","pyrimidine ribonucleoside triphosphate m...",13,8,7.32,"0.46450"
"GO:0009209","pyrimidine ribonucleoside triphosphate b...",13,8,7.32,"0.46450"
"GO:0043303","mast cell degranulation",13,8,7.32,"0.46450"
"GO:0045086","positive regulation of interleukin-2 bio...",13,8,7.32,"0.46450"
"GO:0046036","CTP metabolic process",13,8,7.32,"0.46450"
"GO:0048246","macrophage chemotaxis",13,8,7.32,"0.46450"
"GO:0055066","di-, tri-valent inorganic cation homeost...",259,147,145.8,"0.46560"
"GO:0010608","posttranscriptional regulation of gene e...",197,112,110.9,"0.46636"
"GO:0000052","citrulline metabolic process",6,4,3.38,"0.46779"
"GO:0000085","G2 phase of mitotic cell cycle",6,4,3.38,"0.46779"
"GO:0000731","DNA synthesis during DNA repair",6,4,3.38,"0.46779"
"GO:0001675","acrosome assembly",6,4,3.38,"0.46779"
"GO:0001916","positive regulation of T cell mediated c...",6,4,3.38,"0.46779"
"GO:0002011","morphogenesis of an epithelial sheet",6,4,3.38,"0.46779"
"GO:0002517","T cell tolerance induction",6,4,3.38,"0.46779"
"GO:0002664","regulation of T cell tolerance induction",6,4,3.38,"0.46779"
"GO:0002666","positive regulation of T cell tolerance ...",6,4,3.38,"0.46779"
"GO:0002710","negative regulation of T cell mediated i...",6,4,3.38,"0.46779"
"GO:0002864","regulation of acute inflammatory respons...",6,4,3.38,"0.46779"
"GO:0002925","positive regulation of humoral immune re...",6,4,3.38,"0.46779"
"GO:0006561","proline biosynthetic process",6,4,3.38,"0.46779"
"GO:0006577","betaine metabolic process",6,4,3.38,"0.46779"
"GO:0006658","phosphatidylserine metabolic process",6,4,3.38,"0.46779"
"GO:0006700","C21-steroid hormone biosynthetic process",6,4,3.38,"0.46779"
"GO:0007021","tubulin complex assembly",6,4,3.38,"0.46779"
"GO:0008216","spermidine metabolic process",6,4,3.38,"0.46779"
"GO:0008582","regulation of synaptic growth at neuromu...",6,4,3.38,"0.46779"
"GO:0009437","carnitine metabolic process",6,4,3.38,"0.46779"
"GO:0010310","regulation of hydrogen peroxide metaboli...",6,4,3.38,"0.46779"
"GO:0010737","protein kinase A signaling cascade",6,4,3.38,"0.46779"
"GO:0010738","regulation of protein kinase A signaling...",6,4,3.38,"0.46779"
"GO:0010886","positive regulation of cholesterol stora...",6,4,3.38,"0.46779"
"GO:0010898","positive regulation of triglyceride cata...",6,4,3.38,"0.46779"
"GO:0014050","negative regulation of glutamate secreti...",6,4,3.38,"0.46779"
"GO:0015816","glycine transport",6,4,3.38,"0.46779"
"GO:0016973","poly(A)+ mRNA export from nucleus",6,4,3.38,"0.46779"
"GO:0018198","peptidyl-cysteine modification",6,4,3.38,"0.46779"
"GO:0019405","alditol catabolic process",6,4,3.38,"0.46779"
"GO:0021591","ventricular system development",6,4,3.38,"0.46779"
"GO:0022616","DNA strand elongation",6,4,3.38,"0.46779"
"GO:0030852","regulation of granulocyte differentiatio...",6,4,3.38,"0.46779"
"GO:0031116","positive regulation of microtubule polym...",6,4,3.38,"0.46779"
"GO:0032106","positive regulation of response to extra...",6,4,3.38,"0.46779"
"GO:0032109","positive regulation of response to nutri...",6,4,3.38,"0.46779"
"GO:0032210","regulation of telomere maintenance via t...",6,4,3.38,"0.46779"
"GO:0032365","intracellular lipid transport",6,4,3.38,"0.46779"
"GO:0032735","positive regulation of interleukin-12 pr...",6,4,3.38,"0.46779"
"GO:0032743","positive regulation of interleukin-2 pro...",6,4,3.38,"0.46779"
"GO:0042454","ribonucleoside catabolic process",6,4,3.38,"0.46779"
"GO:0042532","negative regulation of tyrosine phosphor...",6,4,3.38,"0.46779"
"GO:0045039","protein import into mitochondrial inner ...",6,4,3.38,"0.46779"
"GO:0046031","ADP metabolic process",6,4,3.38,"0.46779"
"GO:0050901","leukocyte tethering or rolling",6,4,3.38,"0.46779"
"GO:0050951","sensory perception of temperature stimul...",6,4,3.38,"0.46779"
"GO:0051319","G2 phase",6,4,3.38,"0.46779"
"GO:0051590","positive regulation of neurotransmitter ...",6,4,3.38,"0.46779"
"GO:0051938","L-glutamate import",6,4,3.38,"0.46779"
"GO:0060068","vagina development",6,4,3.38,"0.46779"
"GO:0060426","lung vasculature development",6,4,3.38,"0.46779"
"GO:0060558","regulation of calcidiol 1-monooxygenase ...",6,4,3.38,"0.46779"
"GO:0060745","mammary gland branching involved in preg...",6,4,3.38,"0.46779"
"GO:0070198","protein localization to telomere",6,4,3.38,"0.46779"
"GO:0070365","hepatocyte differentiation",6,4,3.38,"0.46779"
"GO:0090022","regulation of neutrophil chemotaxis",6,4,3.38,"0.46779"
"GO:0030003","cellular cation homeostasis",268,152,150.86,"0.46945"
"GO:0016571","histone methylation",36,21,20.27,"0.47141"
"GO:0046456","icosanoid biosynthetic process",36,21,20.27,"0.47141"
"GO:0070371","ERK1 and ERK2 cascade",36,21,20.27,"0.47141"
"GO:0030098","lymphocyte differentiation",144,82,81.06,"0.47184"
"GO:0051348","negative regulation of transferase activ...",98,56,55.17,"0.47453"
"GO:0044092","negative regulation of molecular functio...",325,184,182.95,"0.47609"
"GO:0010563","negative regulation of phosphorus metabo...",52,30,29.27,"0.47692"
"GO:0031669","cellular response to nutrient levels",52,30,29.27,"0.47692"
"GO:0045936","negative regulation of phosphate metabol...",52,30,29.27,"0.47692"
"GO:0045862","positive regulation of proteolysis",29,17,16.32,"0.47705"
"GO:0046677","response to antibiotic",29,17,16.32,"0.47705"
"GO:0048146","positive regulation of fibroblast prolif...",29,17,16.32,"0.47705"
"GO:0032642","regulation of chemokine production",22,13,12.38,"0.48389"
"GO:0042462","eye photoreceptor cell development",22,13,12.38,"0.48389"
"GO:0046928","regulation of neurotransmitter secretion",22,13,12.38,"0.48389"
"GO:0010876","lipid localization",38,22,21.39,"0.48856"
"GO:0019915","lipid storage",38,22,21.39,"0.48856"
"GO:0033044","regulation of chromosome organization",38,22,21.39,"0.48856"
"GO:0051952","regulation of amine transport",38,22,21.39,"0.48856"
"GO:0016311","dephosphorylation",180,102,101.33,"0.49076"
"GO:0007052","mitotic spindle organization",15,9,8.44,"0.49288"
"GO:0009203","ribonucleoside triphosphate catabolic pr...",15,9,8.44,"0.49288"
"GO:0009207","purine ribonucleoside triphosphate catab...",15,9,8.44,"0.49288"
"GO:0019794","nonprotein amino acid metabolic process",15,9,8.44,"0.49288"
"GO:0032760","positive regulation of tumor necrosis fa...",15,9,8.44,"0.49288"
"GO:0050766","positive regulation of phagocytosis",15,9,8.44,"0.49288"
"GO:0051668","localization within membrane",15,9,8.44,"0.49288"
"GO:0051930","regulation of sensory perception of pain",15,9,8.44,"0.49288"
"GO:0051931","regulation of sensory perception",15,9,8.44,"0.49288"
"GO:0070542","response to fatty acid",15,9,8.44,"0.49288"
"GO:0008219","cell death",1141,643,642.3,"0.49536"
"GO:0046320","regulation of fatty acid oxidation",31,18,17.45,"0.49594"
"GO:0032101","regulation of response to external stimu...",175,99,98.51,"0.50197"
"GO:0019932","second-messenger-mediated signaling",255,144,143.55,"0.50334"
"GO:0031329","regulation of cellular catabolic process",56,32,31.52,"0.50481"
"GO:0006672","ceramide metabolic process",40,23,22.52,"0.50484"
"GO:0009581","detection of external stimulus",72,41,40.53,"0.50488"
"GO:0000096","sulfur amino acid metabolic process",24,14,13.51,"0.50516"
"GO:0005978","glycogen biosynthetic process",24,14,13.51,"0.50516"
"GO:0006687","glycosphingolipid metabolic process",24,14,13.51,"0.50516"
"GO:0009066","aspartate family amino acid metabolic pr...",24,14,13.51,"0.50516"
"GO:0009250","glucan biosynthetic process",24,14,13.51,"0.50516"
"GO:0030433","ER-associated protein catabolic process",24,14,13.51,"0.50516"
"GO:0031110","regulation of microtubule polymerization...",24,14,13.51,"0.50516"
"GO:0033344","cholesterol efflux",24,14,13.51,"0.50516"
"GO:0043484","regulation of RNA splicing",24,14,13.51,"0.50516"
"GO:0002438","acute inflammatory response to antigenic...",8,5,4.5,"0.50722"
"GO:0002643","regulation of tolerance induction",8,5,4.5,"0.50722"
"GO:0002645","positive regulation of tolerance inducti...",8,5,4.5,"0.50722"
"GO:0002922","positive regulation of humoral immune re...",8,5,4.5,"0.50722"
"GO:0002923","regulation of humoral immune response me...",8,5,4.5,"0.50722"
"GO:0006560","proline metabolic process",8,5,4.5,"0.50722"
"GO:0006983","ER overload response",8,5,4.5,"0.50722"
