"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0032528","microvillus organization",6,5,2.27,"0.03177"
"GO:0032957","inositol trisphosphate metabolic process",6,5,2.27,"0.03177"
"GO:0034394","protein localization at cell surface",6,5,2.27,"0.03177"
"GO:0046033","AMP metabolic process",6,5,2.27,"0.03177"
"GO:0046325","negative regulation of glucose import",6,5,2.27,"0.03177"
"GO:0048341","paraxial mesoderm formation",6,5,2.27,"0.03177"
"GO:0048570","notochord morphogenesis",6,5,2.27,"0.03177"
"GO:0051386","regulation of nerve growth factor recept...",6,5,2.27,"0.03177"
"GO:0060206","estrous cycle phase",6,5,2.27,"0.03177"
"GO:0060426","lung vasculature development",6,5,2.27,"0.03177"
"GO:0060462","lung lobe development",6,5,2.27,"0.03177"
"GO:0060463","lung lobe morphogenesis",6,5,2.27,"0.03177"
"GO:0060707","trophoblast giant cell differentiation",6,5,2.27,"0.03177"
"GO:0060710","chorio-allantoic fusion",6,5,2.27,"0.03177"
"GO:0051325","interphase",111,52,41.98,"0.03177"
"GO:0051170","nuclear import",123,57,46.52,"0.03219"
"GO:0030178","negative regulation of Wnt receptor sign...",37,20,13.99,"0.03240"
"GO:0033189","response to vitamin A",55,28,20.8,"0.03241"
"GO:0007584","response to nutrient",164,74,62.03,"0.03245"
"GO:0009611","response to wounding",580,241,219.36,"0.03262"
"GO:0048701","embryonic cranial skeleton morphogenesis",24,14,9.08,"0.03299"
"GO:0001541","ovarian follicle development",46,24,17.4,"0.03305"
"GO:0007189","activation of adenylate cyclase activity...",46,24,17.4,"0.03305"
"GO:0010578","regulation of adenylate cyclase activity...",46,24,17.4,"0.03305"
"GO:0010579","positive regulation of adenylate cyclase...",46,24,17.4,"0.03305"
"GO:0046887","positive regulation of hormone secretion",46,24,17.4,"0.03305"
"GO:0016458","gene silencing",62,31,23.45,"0.03347"
"GO:0042542","response to hydrogen peroxide",69,34,26.1,"0.03401"
"GO:0045786","negative regulation of cell cycle",69,34,26.1,"0.03401"
"GO:0043254","regulation of protein complex assembly",76,37,28.74,"0.03417"
"GO:0031047","gene silencing by RNA",35,19,13.24,"0.03478"
"GO:0035051","cardiac cell differentiation",35,19,13.24,"0.03478"
"GO:0001755","neural crest cell migration",22,13,8.32,"0.03481"
"GO:0048483","autonomic nervous system development",22,13,8.32,"0.03481"
"GO:0010035","response to inorganic substance",248,108,93.79,"0.03583"
"GO:0001502","cartilage condensation",20,12,7.56,"0.03658"
"GO:0030318","melanocyte differentiation",20,12,7.56,"0.03658"
"GO:0030539","male genitalia development",20,12,7.56,"0.03658"
"GO:0031103","axon regeneration",20,12,7.56,"0.03658"
"GO:0050773","regulation of dendrite development",20,12,7.56,"0.03658"
"GO:0060419","heart growth",20,12,7.56,"0.03658"
"GO:0060560","developmental growth involved in morphog...",20,12,7.56,"0.03658"
"GO:0051924","regulation of calcium ion transport",74,36,27.99,"0.03678"
"GO:0043623","cellular protein complex assembly",204,90,77.15,"0.03710"
"GO:0007260","tyrosine phosphorylation of STAT protein",33,18,12.48,"0.03733"
"GO:0051153","regulation of striated muscle cell diffe...",33,18,12.48,"0.03733"
"GO:0002016","regulation of blood volume by renin-angi...",8,6,3.03,"0.03756"
"GO:0007029","endoplasmic reticulum organization",8,6,3.03,"0.03756"
"GO:0010634","positive regulation of epithelial cell m...",8,6,3.03,"0.03756"
"GO:0015858","nucleoside transport",8,6,3.03,"0.03756"
"GO:0030049","muscle filament sliding",8,6,3.03,"0.03756"
"GO:0030194","positive regulation of blood coagulation",8,6,3.03,"0.03756"
"GO:0031017","exocrine pancreas development",8,6,3.03,"0.03756"
"GO:0031952","regulation of protein amino acid autopho...",8,6,3.03,"0.03756"
"GO:0033275","actin-myosin filament sliding",8,6,3.03,"0.03756"
"GO:0042447","hormone catabolic process",8,6,3.03,"0.03756"
"GO:0045600","positive regulation of fat cell differen...",8,6,3.03,"0.03756"
"GO:0046543","development of secondary female sexual c...",8,6,3.03,"0.03756"
"GO:0048103","somatic stem cell division",8,6,3.03,"0.03756"
"GO:0051124","synaptic growth at neuromuscular junctio...",8,6,3.03,"0.03756"
"GO:0051489","regulation of filopodium assembly",8,6,3.03,"0.03756"
"GO:0051491","positive regulation of filopodium assemb...",8,6,3.03,"0.03756"
"GO:0060347","heart trabecula formation",8,6,3.03,"0.03756"
"GO:0060351","cartilage development involved in endoch...",8,6,3.03,"0.03756"
"GO:0060416","response to growth hormone stimulus",8,6,3.03,"0.03756"
"GO:0070252","actin-mediated cell contraction",8,6,3.03,"0.03756"
"GO:0007200","activation of phospholipase C activity b...",51,26,19.29,"0.03767"
"GO:0015833","peptide transport",112,52,42.36,"0.03796"
"GO:0007214","gamma-aminobutyric acid signaling pathwa...",18,11,6.81,"0.03823"
"GO:0051693","actin filament capping",18,11,6.81,"0.03823"
"GO:0009799","specification of symmetry",42,22,15.88,"0.03836"
"GO:0009855","determination of bilateral symmetry",42,22,15.88,"0.03836"
"GO:0018105","peptidyl-serine phosphorylation",42,22,15.88,"0.03836"
"GO:0010740","positive regulation of protein kinase ca...",197,87,74.51,"0.03882"
"GO:0016570","histone modification",141,64,53.33,"0.03889"
"GO:0030099","myeloid cell differentiation",158,71,59.76,"0.03909"
"GO:0007187","G-protein signaling, coupled to cyclic n...",117,54,44.25,"0.03937"
"GO:0010517","regulation of phospholipase activity",72,35,27.23,"0.03959"
"GO:0001958","endochondral ossification",16,10,6.05,"0.03964"
"GO:0002209","behavioral defense response",16,10,6.05,"0.03964"
"GO:0008045","motor axon guidance",16,10,6.05,"0.03964"
"GO:0010623","developmental programmed cell death",16,10,6.05,"0.03964"
"GO:0034199","activation of protein kinase A activity",16,10,6.05,"0.03964"
"GO:0031334","positive regulation of protein complex a...",31,17,11.72,"0.04006"
"GO:0050432","catecholamine secretion",31,17,11.72,"0.04006"
"GO:0002087","regulation of respiratory gaseous exchan...",10,7,3.78,"0.04020"
"GO:0007320","insemination",10,7,3.78,"0.04020"
"GO:0010714","positive regulation of collagen metaboli...",10,7,3.78,"0.04020"
"GO:0021984","adenohypophysis development",10,7,3.78,"0.04020"
"GO:0031000","response to caffeine",10,7,3.78,"0.04020"
"GO:0032092","positive regulation of protein binding",10,7,3.78,"0.04020"
"GO:0032414","positive regulation of ion transmembrane...",10,7,3.78,"0.04020"
"GO:0032967","positive regulation of collagen biosynth...",10,7,3.78,"0.04020"
"GO:0035019","somatic stem cell maintenance",10,7,3.78,"0.04020"
"GO:0042074","cell migration involved in gastrulation",10,7,3.78,"0.04020"
"GO:0044065","regulation of respiratory system process",10,7,3.78,"0.04020"
"GO:0048340","paraxial mesoderm morphogenesis",10,7,3.78,"0.04020"
"GO:0048617","embryonic foregut morphogenesis",10,7,3.78,"0.04020"
"GO:0048713","regulation of oligodendrocyte differenti...",10,7,3.78,"0.04020"
"GO:0048745","smooth muscle tissue development",10,7,3.78,"0.04020"
"GO:0060602","branch elongation of an epithelium",10,7,3.78,"0.04020"
"GO:0055066","di-, tri-valent inorganic cation homeost...",259,112,97.95,"0.04062"
"GO:0008360","regulation of cell shape",49,25,18.53,"0.04063"
"GO:0009755","hormone-mediated signaling pathway",49,25,18.53,"0.04063"
"GO:0014015","positive regulation of gliogenesis",14,9,5.29,"0.04065"
"GO:0021511","spinal cord patterning",14,9,5.29,"0.04065"
"GO:0031050","dsRNA fragmentation",14,9,5.29,"0.04065"
"GO:0031365","N-terminal protein amino acid modificati...",14,9,5.29,"0.04065"
"GO:0048488","synaptic vesicle endocytosis",14,9,5.29,"0.04065"
"GO:0048662","negative regulation of smooth muscle cel...",14,9,5.29,"0.04065"
"GO:0051148","negative regulation of muscle cell diffe...",14,9,5.29,"0.04065"
"GO:0051647","nucleus localization",14,9,5.29,"0.04065"
"GO:0051926","negative regulation of calcium ion trans...",14,9,5.29,"0.04065"
"GO:0070918","production of small RNA involved in gene...",14,9,5.29,"0.04065"
"GO:0071359","cellular response to dsRNA",14,9,5.29,"0.04065"
"GO:0051101","regulation of DNA binding",122,56,46.14,"0.04070"
"GO:0007379","segment specification",12,8,4.54,"0.04098"
"GO:0014037","Schwann cell differentiation",12,8,4.54,"0.04098"
"GO:0020027","hemoglobin metabolic process",12,8,4.54,"0.04098"
"GO:0021895","cerebral cortex neuron differentiation",12,8,4.54,"0.04098"
"GO:0030823","regulation of cGMP metabolic process",12,8,4.54,"0.04098"
"GO:0030851","granulocyte differentiation",12,8,4.54,"0.04098"
"GO:0032411","positive regulation of transporter activ...",12,8,4.54,"0.04098"
"GO:0033158","regulation of protein import into nucleu...",12,8,4.54,"0.04098"
"GO:0035020","regulation of Rac protein signal transdu...",12,8,4.54,"0.04098"
"GO:0045687","positive regulation of glial cell differ...",12,8,4.54,"0.04098"
"GO:0046580","negative regulation of Ras protein signa...",12,8,4.54,"0.04098"
"GO:0060081","membrane hyperpolarization",12,8,4.54,"0.04098"
"GO:0006810","transport",2810,1103,1062.75,"0.04120"
"GO:0003073","regulation of systemic arterial blood pr...",40,21,15.13,"0.04135"
"GO:0051261","protein depolymerization",40,21,15.13,"0.04135"
"GO:0034097","response to cytokine stimulus",103,48,38.95,"0.04185"
"GO:0015758","glucose transport",56,28,21.18,"0.04194"
"GO:0002573","myeloid leukocyte differentiation",77,37,29.12,"0.04234"
"GO:0030098","lymphocyte differentiation",144,65,54.46,"0.04245"
"GO:0051048","negative regulation of secretion",70,34,26.47,"0.04263"
"GO:0001947","heart looping",29,16,10.97,"0.04298"
"GO:0000082","G1/S transition of mitotic cell cycle",47,24,17.78,"0.04385"
"GO:0001756","somitogenesis",47,24,17.78,"0.04385"
"GO:0007585","respiratory gaseous exchange",47,24,17.78,"0.04385"
"GO:0015844","monoamine transport",47,24,17.78,"0.04385"
"GO:0045793","positive regulation of cell size",47,24,17.78,"0.04385"
"GO:0061053","somite development",47,24,17.78,"0.04385"
"GO:0019915","lipid storage",38,20,14.37,"0.04459"
"GO:0030005","cellular di-, tri-valent inorganic catio...",245,106,92.66,"0.04470"
"GO:0008217","regulation of blood pressure",101,47,38.2,"0.04484"
"GO:0010639","negative regulation of organelle organiz...",82,39,31.01,"0.04490"
"GO:0030278","regulation of ossification",82,39,31.01,"0.04490"
"GO:0051247","positive regulation of protein metabolic...",260,112,98.33,"0.04531"
"GO:0006812","cation transport",587,242,222.01,"0.04540"
"GO:0006950","response to stress",1744,692,659.59,"0.04584"
"GO:0046822","regulation of nucleocytoplasmic transpor...",68,33,25.72,"0.04592"
"GO:0003044","regulation of systemic arterial blood pr...",27,15,10.21,"0.04609"
"GO:0021782","glial cell development",27,15,10.21,"0.04609"
"GO:0045768","positive regulation of anti-apoptosis",27,15,10.21,"0.04609"
"GO:0060401","cytosolic calcium ion transport",45,23,17.02,"0.04734"
"GO:0044267","cellular protein metabolic process",2363,930,893.69,"0.04734"
"GO:0030003","cellular cation homeostasis",268,115,101.36,"0.04802"
"GO:0016571","histone methylation",36,19,13.62,"0.04809"
"GO:0050818","regulation of coagulation",36,19,13.62,"0.04809"
"GO:0006338","chromatin remodeling",52,26,19.67,"0.04884"
"GO:0001754","eye photoreceptor cell differentiation",25,14,9.46,"0.04939"
"GO:0045670","regulation of osteoclast differentiation",25,14,9.46,"0.04939"
"GO:0045776","negative regulation of blood pressure",25,14,9.46,"0.04939"
"GO:0045778","positive regulation of ossification",25,14,9.46,"0.04939"
"GO:0070555","response to interleukin-1",25,14,9.46,"0.04939"
"GO:0001890","placenta development",92,43,34.79,"0.04946"
"GO:0006865","amino acid transport",92,43,34.79,"0.04946"
"GO:0030218","erythrocyte differentiation",59,29,22.31,"0.04947"
"GO:0043244","regulation of protein complex disassembl...",43,22,16.26,"0.05113"
"GO:0043491","protein kinase B signaling cascade",34,18,12.86,"0.05189"
"GO:0045740","positive regulation of DNA replication",34,18,12.86,"0.05189"
"GO:0050806","positive regulation of synaptic transmis...",34,18,12.86,"0.05189"
"GO:0030833","regulation of actin filament polymerizat...",50,25,18.91,"0.05275"
"GO:0014902","myotube differentiation",23,13,8.7,"0.05287"
"GO:0031102","neuron projection regeneration",23,13,8.7,"0.05287"
"GO:0035094","response to nicotine",23,13,8.7,"0.05287"
"GO:0043271","negative regulation of ion transport",23,13,8.7,"0.05287"
"GO:0032844","regulation of homeostatic process",114,52,43.12,"0.05306"
"GO:0034101","erythrocyte homeostasis",64,31,24.21,"0.05332"
"GO:0008645","hexose transport",57,28,21.56,"0.05338"
"GO:0009165","nucleotide biosynthetic process",299,127,113.08,"0.05354"
"GO:0022607","cellular component assembly",991,399,374.8,"0.05374"
"GO:0007368","determination of left/right symmetry",41,21,15.51,"0.05526"
"GO:0007205","activation of protein kinase C activity ...",32,17,12.1,"0.05602"
"GO:0030193","regulation of blood coagulation",32,17,12.1,"0.05602"
"GO:0045639","positive regulation of myeloid cell diff...",32,17,12.1,"0.05602"
"GO:0080134","regulation of response to stress",277,118,104.76,"0.05613"
"GO:0010171","body morphogenesis",21,12,7.94,"0.05654"
"GO:0014047","glutamate secretion",21,12,7.94,"0.05654"
"GO:0048010","vascular endothelial growth factor recep...",21,12,7.94,"0.05654"
"GO:0006821","chloride transport",55,27,20.8,"0.05763"
"GO:0008064","regulation of actin polymerization or de...",55,27,20.8,"0.05763"
"GO:0010952","positive regulation of peptidase activit...",55,27,20.8,"0.05763"
"GO:0014075","response to amine stimulus",55,27,20.8,"0.05763"
"GO:0030832","regulation of actin filament length",55,27,20.8,"0.05763"
"GO:0043280","positive regulation of caspase activity",55,27,20.8,"0.05763"
"GO:0001101","response to acid",39,20,14.75,"0.05976"
"GO:0031646","positive regulation of neurological syst...",39,20,14.75,"0.05976"
"GO:0048678","response to axon injury",39,20,14.75,"0.05976"
"GO:0051480","cytosolic calcium ion homeostasis",144,64,54.46,"0.06017"
"GO:0007620","copulation",19,11,7.19,"0.06034"
"GO:0014072","response to isoquinoline alkaloid",19,11,7.19,"0.06034"
"GO:0014909","smooth muscle cell migration",19,11,7.19,"0.06034"
"GO:0030501","positive regulation of bone mineralizati...",19,11,7.19,"0.06034"
"GO:0035115","embryonic forelimb morphogenesis",19,11,7.19,"0.06034"
"GO:0042551","neuron maturation",19,11,7.19,"0.06034"
"GO:0042596","fear response",19,11,7.19,"0.06034"
"GO:0043278","response to morphine",19,11,7.19,"0.06034"
"GO:0051963","regulation of synaptogenesis",19,11,7.19,"0.06034"
"GO:0070169","positive regulation of biomineral format...",19,11,7.19,"0.06034"
"GO:0021675","nerve development",30,16,11.35,"0.06049"
"GO:0031333","negative regulation of protein complex a...",30,16,11.35,"0.06049"
"GO:0030073","insulin secretion",86,40,32.53,"0.06109"
"GO:0045785","positive regulation of cell adhesion",67,32,25.34,"0.06121"
"GO:0032270","positive regulation of cellular protein ...",248,106,93.79,"0.06168"
"GO:0032271","regulation of protein polymerization",60,29,22.69,"0.06201"
"GO:0051291","protein heterooligomerization",60,29,22.69,"0.06201"
"GO:0015850","organic alcohol transport",53,26,20.04,"0.06224"
"GO:0043281","regulation of caspase activity",79,37,29.88,"0.06292"
"GO:0003016","respiratory system process",17,10,6.43,"0.06423"
"GO:0006298","mismatch repair",17,10,6.43,"0.06423"
"GO:0014910","regulation of smooth muscle cell migrati...",17,10,6.43,"0.06423"
"GO:0031663","lipopolysaccharide-mediated signaling pa...",17,10,6.43,"0.06423"
"GO:0044246","regulation of multicellular organismal m...",17,10,6.43,"0.06423"
"GO:0048814","regulation of dendrite morphogenesis",17,10,6.43,"0.06423"
"GO:0021987","cerebral cortex development",37,19,13.99,"0.06466"
"GO:0016525","negative regulation of angiogenesis",28,15,10.59,"0.06535"
"GO:0050433","regulation of catecholamine secretion",28,15,10.59,"0.06535"
"GO:0050772","positive regulation of axonogenesis",28,15,10.59,"0.06535"
"GO:0055085","transmembrane transport",646,263,244.32,"0.06575"
"GO:0043473","pigmentation",65,31,24.58,"0.06595"
"GO:0010741","negative regulation of protein kinase ca...",44,22,16.64,"0.06666"
"GO:0015749","monosaccharide transport",58,28,21.94,"0.06691"
"GO:0031401","positive regulation of protein modificat...",204,88,77.15,"0.06694"
"GO:0007204","elevation of cytosolic calcium ion conce...",135,60,51.06,"0.06702"
"GO:0001662","behavioral fear response",15,9,5.67,"0.06810"
"GO:0001829","trophectodermal cell differentiation",15,9,5.67,"0.06810"
"GO:0002028","regulation of sodium ion transport",15,9,5.67,"0.06810"
"GO:0010596","negative regulation of endothelial cell ...",15,9,5.67,"0.06810"
"GO:0021846","cell proliferation in forebrain",15,9,5.67,"0.06810"
"GO:0030177","positive regulation of Wnt receptor sign...",15,9,5.67,"0.06810"
"GO:0030511","positive regulation of transforming grow...",15,9,5.67,"0.06810"
"GO:0043616","keratinocyte proliferation",15,9,5.67,"0.06810"
"GO:0048048","embryonic eye morphogenesis",15,9,5.67,"0.06810"
"GO:0048339","paraxial mesoderm development",15,9,5.67,"0.06810"
"GO:0048844","artery morphogenesis",15,9,5.67,"0.06810"
"GO:0050869","negative regulation of B cell activation",15,9,5.67,"0.06810"
"GO:0060323","head morphogenesis",15,9,5.67,"0.06810"
"GO:0060442","branching involved in prostate gland mor...",15,9,5.67,"0.06810"
"GO:0051641","cellular localization",1205,480,455.73,"0.06979"
"GO:0060711","labyrinthine layer development",35,18,13.24,"0.07001"
"GO:0070507","regulation of microtubule cytoskeleton o...",35,18,13.24,"0.07001"
"GO:0030199","collagen fibril organization",26,14,9.83,"0.07063"
"GO:0043534","blood vessel endothelial cell migration",26,14,9.83,"0.07063"
"GO:0007623","circadian rhythm",63,30,23.83,"0.07109"
"GO:0034623","cellular macromolecular complex disassem...",63,30,23.83,"0.07109"
"GO:0001302","replicative cell aging",5,4,1.89,"0.07131"
"GO:0001547","antral ovarian follicle growth",5,4,1.89,"0.07131"
"GO:0001778","plasma membrane repair",5,4,1.89,"0.07131"
"GO:0001779","natural killer cell differentiation",5,4,1.89,"0.07131"
"GO:0002002","regulation of angiotensin levels in bloo...",5,4,1.89,"0.07131"
"GO:0003151","outflow tract morphogenesis",5,4,1.89,"0.07131"
"GO:0003228","atrial cardiac muscle tissue development",5,4,1.89,"0.07131"
"GO:0003321","positive regulation of blood pressure by...",5,4,1.89,"0.07131"
"GO:0006307","DNA dealkylation",5,4,1.89,"0.07131"
"GO:0006573","valine metabolic process",5,4,1.89,"0.07131"
"GO:0007195","inhibition of adenylate cyclase activity...",5,4,1.89,"0.07131"
"GO:0007501","mesodermal cell fate specification",5,4,1.89,"0.07131"
"GO:0007614","short-term memory",5,4,1.89,"0.07131"
"GO:0010459","negative regulation of heart rate",5,4,1.89,"0.07131"
"GO:0014052","regulation of gamma-aminobutyric acid se...",5,4,1.89,"0.07131"
"GO:0016322","neuron remodeling",5,4,1.89,"0.07131"
"GO:0019530","taurine metabolic process",5,4,1.89,"0.07131"
"GO:0021523","somatic motor neuron differentiation",5,4,1.89,"0.07131"
"GO:0021535","cell migration in hindbrain",5,4,1.89,"0.07131"
"GO:0021798","forebrain dorsal/ventral pattern formati...",5,4,1.89,"0.07131"
"GO:0021877","forebrain neuron fate commitment",5,4,1.89,"0.07131"
"GO:0021910","smoothened signaling pathway involved in...",5,4,1.89,"0.07131"
"GO:0030321","transepithelial chloride transport",5,4,1.89,"0.07131"
"GO:0030859","polarized epithelial cell differentiatio...",5,4,1.89,"0.07131"
"GO:0030916","otic vesicle formation",5,4,1.89,"0.07131"
"GO:0031953","negative regulation of protein amino aci...",5,4,1.89,"0.07131"
"GO:0032234","regulation of calcium ion transport via ...",5,4,1.89,"0.07131"
"GO:0033604","negative regulation of catecholamine sec...",5,4,1.89,"0.07131"
"GO:0035278","negative regulation of translation invol...",5,4,1.89,"0.07131"
"GO:0040033","negative regulation of translation, ncRN...",5,4,1.89,"0.07131"
"GO:0042026","protein refolding",5,4,1.89,"0.07131"
"GO:0042473","outer ear morphogenesis",5,4,1.89,"0.07131"
"GO:0042713","sperm ejaculation",5,4,1.89,"0.07131"
"GO:0042940","D-amino acid transport",5,4,1.89,"0.07131"
"GO:0043297","apical junction assembly",5,4,1.89,"0.07131"
"GO:0045161","neuronal ion channel clustering",5,4,1.89,"0.07131"
"GO:0045213","neurotransmitter receptor metabolic proc...",5,4,1.89,"0.07131"
"GO:0045974","regulation of translation, ncRNA-mediate...",5,4,1.89,"0.07131"
"GO:0048172","regulation of short-term neuronal synapt...",5,4,1.89,"0.07131"
"GO:0048289","isotype switching to IgE isotypes",5,4,1.89,"0.07131"
"GO:0048293","regulation of isotype switching to IgE i...",5,4,1.89,"0.07131"
"GO:0048714","positive regulation of oligodendrocyte d...",5,4,1.89,"0.07131"
"GO:0051096","positive regulation of helicase activity",5,4,1.89,"0.07131"
"GO:0051387","negative regulation of nerve growth fact...",5,4,1.89,"0.07131"
"GO:0055009","atrial cardiac muscle tissue morphogenes...",5,4,1.89,"0.07131"
"GO:0060065","uterus development",5,4,1.89,"0.07131"
"GO:0060363","cranial suture morphogenesis",5,4,1.89,"0.07131"
"GO:0070846","Hsp90 deacetylation",5,4,1.89,"0.07131"
"GO:0071599","otic vesicle development",5,4,1.89,"0.07131"
"GO:0071600","otic vesicle morphogenesis",5,4,1.89,"0.07131"
"GO:0008593","regulation of Notch signaling pathway",13,8,4.92,"0.07177"
"GO:0010976","positive regulation of neuron projection...",13,8,4.92,"0.07177"
"GO:0014074","response to purine",13,8,4.92,"0.07177"
"GO:0019433","triglyceride catabolic process",13,8,4.92,"0.07177"
"GO:0030146","diuresis",13,8,4.92,"0.07177"
"GO:0034405","response to fluid shear stress",13,8,4.92,"0.07177"
"GO:0048011","nerve growth factor receptor signaling p...",13,8,4.92,"0.07177"
"GO:0051058","negative regulation of small GTPase medi...",13,8,4.92,"0.07177"
"GO:0060742","epithelial cell differentiation involved...",13,8,4.92,"0.07177"
"GO:0007173","epidermal growth factor receptor signali...",42,21,15.88,"0.07216"
"GO:0032526","response to retinoic acid",42,21,15.88,"0.07216"
"GO:0006473","protein amino acid acetylation",56,27,21.18,"0.07223"
"GO:0043624","cellular protein complex disassembly",56,27,21.18,"0.07223"
"GO:0045787","positive regulation of cell cycle",56,27,21.18,"0.07223"
"GO:0042326","negative regulation of phosphorylation",49,24,18.53,"0.07271"
"GO:0051248","negative regulation of protein metabolic...",175,76,66.19,"0.07278"
"GO:0016311","dephosphorylation",180,78,68.08,"0.07322"
"GO:0001953","negative regulation of cell-matrix adhes...",11,7,4.16,"0.07492"
"GO:0003081","regulation of systemic arterial blood pr...",11,7,4.16,"0.07492"
"GO:0006607","NLS-bearing substrate import into nucleu...",11,7,4.16,"0.07492"
"GO:0007350","blastoderm segmentation",11,7,4.16,"0.07492"
"GO:0010888","negative regulation of lipid storage",11,7,4.16,"0.07492"
"GO:0018409","peptide or protein amino-terminal blocki...",11,7,4.16,"0.07492"
"GO:0043084","penile erection",11,7,4.16,"0.07492"
"GO:0044058","regulation of digestive system process",11,7,4.16,"0.07492"
"GO:0045648","positive regulation of erythrocyte diffe...",11,7,4.16,"0.07492"
"GO:0045909","positive regulation of vasodilation",11,7,4.16,"0.07492"
"GO:0048070","regulation of pigmentation during develo...",11,7,4.16,"0.07492"
"GO:0048596","embryonic camera-type eye morphogenesis",11,7,4.16,"0.07492"
"GO:0051496","positive regulation of stress fiber asse...",11,7,4.16,"0.07492"
"GO:0060986","endocrine hormone secretion",11,7,4.16,"0.07492"
"GO:0050878","regulation of body fluid levels",158,69,59.76,"0.07537"
"GO:0006195","purine nucleotide catabolic process",33,17,12.48,"0.07587"
"GO:0017148","negative regulation of translation",33,17,12.48,"0.07587"
"GO:0001569","patterning of blood vessels",24,13,9.08,"0.07637"
"GO:0030837","negative regulation of actin filament po...",24,13,9.08,"0.07637"
"GO:0050819","negative regulation of coagulation",24,13,9.08,"0.07637"
"GO:0050879","multicellular organismal movement",24,13,9.08,"0.07637"
"GO:0050881","musculoskeletal movement",24,13,9.08,"0.07637"
"GO:0051896","regulation of protein kinase B signaling...",24,13,9.08,"0.07637"
"GO:0001919","regulation of receptor recycling",7,5,2.65,"0.07662"
"GO:0001991","regulation of systemic arterial blood pr...",7,5,2.65,"0.07662"
"GO:0002755","MyD88-dependent toll-like receptor signa...",7,5,2.65,"0.07662"
"GO:0006474","N-terminal protein amino acid acetylatio...",7,5,2.65,"0.07662"
"GO:0010829","negative regulation of glucose transport",7,5,2.65,"0.07662"
"GO:0014044","Schwann cell development",7,5,2.65,"0.07662"
"GO:0014850","response to muscle activity",7,5,2.65,"0.07662"
"GO:0015810","aspartate transport",7,5,2.65,"0.07662"
"GO:0015838","betaine transport",7,5,2.65,"0.07662"
"GO:0015879","carnitine transport",7,5,2.65,"0.07662"
"GO:0021527","spinal cord association neuron different...",7,5,2.65,"0.07662"
"GO:0031268","pseudopodium organization",7,5,2.65,"0.07662"
"GO:0031269","pseudopodium assembly",7,5,2.65,"0.07662"
"GO:0031272","regulation of pseudopodium assembly",7,5,2.65,"0.07662"
"GO:0031503","protein complex localization",7,5,2.65,"0.07662"
"GO:0031579","membrane raft organization",7,5,2.65,"0.07662"
"GO:0032000","positive regulation of fatty acid beta-o...",7,5,2.65,"0.07662"
"GO:0032855","positive regulation of Rac GTPase activi...",7,5,2.65,"0.07662"
"GO:0033327","Leydig cell differentiation",7,5,2.65,"0.07662"
"GO:0033483","gas homeostasis",7,5,2.65,"0.07662"
"GO:0034616","response to laminar fluid shear stress",7,5,2.65,"0.07662"
"GO:0034661","ncRNA catabolic process",7,5,2.65,"0.07662"
"GO:0045747","positive regulation of Notch signaling p...",7,5,2.65,"0.07662"
"GO:0045749","negative regulation of S phase of mitoti...",7,5,2.65,"0.07662"
"GO:0046473","phosphatidic acid metabolic process",7,5,2.65,"0.07662"
"GO:0046498","S-adenosylhomocysteine metabolic process",7,5,2.65,"0.07662"
"GO:0046782","regulation of viral transcription",7,5,2.65,"0.07662"
"GO:0048537","mucosal-associated lymphoid tissue devel...",7,5,2.65,"0.07662"
"GO:0048664","neuron fate determination",7,5,2.65,"0.07662"
"GO:0048679","regulation of axon regeneration",7,5,2.65,"0.07662"
"GO:0048703","embryonic viscerocranium morphogenesis",7,5,2.65,"0.07662"
"GO:0051095","regulation of helicase activity",7,5,2.65,"0.07662"
"GO:0051967","negative regulation of synaptic transmis...",7,5,2.65,"0.07662"
"GO:0060080","regulation of inhibitory postsynaptic me...",7,5,2.65,"0.07662"
"GO:0060396","growth hormone receptor signaling pathwa...",7,5,2.65,"0.07662"
"GO:0060664","epithelial cell proliferation involved i...",7,5,2.65,"0.07662"
"GO:0060687","regulation of branching involved in pros...",7,5,2.65,"0.07662"
"GO:0060788","ectodermal placode formation",7,5,2.65,"0.07662"
"GO:0070373","negative regulation of ERK1 and ERK2 cas...",7,5,2.65,"0.07662"
"GO:0070570","regulation of neuron projection regenera...",7,5,2.65,"0.07662"
"GO:0070633","transepithelial transport",7,5,2.65,"0.07662"
"GO:0071378","cellular response to growth hormone stim...",7,5,2.65,"0.07662"
"GO:0071696","ectodermal placode development",7,5,2.65,"0.07662"
"GO:0071697","ectodermal placode morphogenesis",7,5,2.65,"0.07662"
"GO:0090183","regulation of kidney development",7,5,2.65,"0.07662"
"GO:0001839","neural plate morphogenesis",9,6,3.4,"0.07694"
"GO:0001881","receptor recycling",9,6,3.4,"0.07694"
"GO:0002063","chondrocyte development",9,6,3.4,"0.07694"
"GO:0003209","cardiac atrium morphogenesis",9,6,3.4,"0.07694"
"GO:0003230","cardiac atrium development",9,6,3.4,"0.07694"
"GO:0003254","regulation of membrane depolarization",9,6,3.4,"0.07694"
"GO:0007351","tripartite regional subdivision",9,6,3.4,"0.07694"
"GO:0008595","anterior/posterior axis specification, e...",9,6,3.4,"0.07694"
"GO:0030224","monocyte differentiation",9,6,3.4,"0.07694"
"GO:0032835","glomerulus development",9,6,3.4,"0.07694"
